,conf,dim,budget,train_r2,test_r2
0,95,5,250,0.988029436845839,0.9311077085695765
1,95,5,500,0.9869590765655699,0.9157461060924555
2,95,5,1500,0.9799196859080384,0.8824965593792065
3,95,5,2500,0.9739701433655792,0.8369348828210896
4,95,5,5000,0.9368940585722593,0.6681085279216943
5,95,5,7500,0.9401708421989954,0.7328899278582396
6,95,30,1500,0.8933940699163292,0.7409712975055008
7,95,30,3000,0.9954717325013129,0.9811234697370317
8,95,30,9000,0.9914789044354348,0.9618456216661647
9,95,30,15000,0.9930287072645883,0.9672292004337933
10,95,30,30000,0.9951746585764945,0.9820340658765343
11,95,30,45000,0.9954214405121009,0.981071561827737
