,conf,dim,budget,train_r2,test_r2
0,456,5,250,0.9835810065271557,0.8878340430081442
1,456,5,500,0.9808617337356971,0.871447141772523
2,456,5,1500,0.9858366200058326,0.9387002089878594
3,456,5,2500,0.988292072149241,0.9330826474003706
4,456,5,5000,0.9840465228151125,0.9189478915942905
5,456,5,7500,0.9813393921942405,0.9054424293990662
6,456,30,1500,0.990723522029373,0.9507401654530353
7,456,30,3000,0.9936359722144846,0.9502547884262436
8,456,30,9000,0.9885120458918726,0.9344075468787031
9,456,30,15000,0.9885713244705853,0.9446944821581933
10,456,30,30000,0.9898209490953915,0.9583931236620777
11,456,30,45000,0.9898099612599323,0.9418444756773358
