,conf,dim,budget,train_r2,test_r2
0,550,5,250,0.9784981621498338,0.8615074902076026
1,550,5,500,0.9776276949637277,0.870567317656111
2,550,5,1500,0.977899674104795,0.8789252700304404
3,550,5,2500,0.9790992052982311,0.8848929703448081
4,550,5,5000,0.9847125662123053,0.9328622598779542
5,550,5,7500,0.9770021610512327,0.8899546018839957
6,550,30,1500,0.9951533351416952,0.9648318887781526
7,550,30,3000,0.9850748625096628,0.9496059422980215
8,550,30,9000,0.9908337029930598,0.9309142519875999
9,550,30,15000,0.9886265678094185,0.9287927808618305
10,550,30,30000,0.982951490760243,0.9189698192916842
11,550,30,45000,0.9907792989964681,0.9620133464592134
