,conf,dim,budget,train_r2,test_r2
0,352,5,250,0.9840181257876772,0.8911036655593574
1,352,5,500,0.9891335872442479,0.9335271736039976
2,352,5,1500,0.9874535937540916,0.9297444176068892
3,352,5,2500,0.9840456851738126,0.9417383845653646
4,352,5,5000,0.98415095164516,0.9287382775800863
5,352,5,7500,0.9794890328561673,0.8963807888685779
6,352,30,1500,0.9946776359570444,0.9581004317106687
7,352,30,3000,0.9923851130120264,0.953064689687511
8,352,30,9000,0.9919033400693028,0.9588132482178043
9,352,30,15000,0.9931999790417378,0.9636051097289302
10,352,30,30000,0.9914952183929049,0.9635545735088418
11,352,30,45000,0.9918698061433773,0.9611662664843938
