,conf,dim,budget,train_r2,test_r2
0,78,5,250,0.9831448957984295,0.8937576658584611
1,78,5,500,0.9824003424313892,0.8884194094800515
2,78,5,1500,0.9881743977013437,0.9250537959237869
3,78,5,2500,0.9899537296894911,0.9362400128176821
4,78,5,5000,0.9846756223975387,0.9114750717189711
5,78,5,7500,0.9890385726829484,0.9450045793296529
6,78,30,1500,0.9931664946458462,0.9640899457606246
7,78,30,3000,0.992310010569925,0.964221350575197
8,78,30,9000,0.9917335200750861,0.9584465232188719
9,78,30,15000,0.9942080757982804,0.9716807457016465
10,78,30,30000,0.9954301840042339,0.9726424287024447
11,78,30,45000,0.9926261365242286,0.9593015403209542
