,conf,dim,budget,train_r2,test_r2
0,464,5,250,0.981656413970593,0.9063170637611846
1,464,5,500,0.9818659406301873,0.8874090529122596
2,464,5,1500,0.9891072743308597,0.9161797379380922
3,464,5,2500,0.9865538268727668,0.915070323775689
4,464,5,5000,0.9875942009158617,0.9492829061726248
5,464,5,7500,0.9843846109185659,0.9250073993738048
6,464,30,1500,0.9907259019423746,0.9657830418220167
7,464,30,3000,0.992292886452996,0.9543029047043655
8,464,30,9000,0.994102073295241,0.9501512398392753
9,464,30,15000,0.9900076350670528,0.9229350881763517
10,464,30,30000,0.9924570775229672,0.9648851635705178
11,464,30,45000,0.9893463482118129,0.9461629494334394
