,conf,dim,budget,train_r2,test_r2
0,182,5,250,0.9793669441671013,0.8637674383470033
1,182,5,500,0.9776870159228557,0.8562914288438985
2,182,5,1500,0.982701587934641,0.9299800687325426
3,182,5,2500,0.9901907185067094,0.9436348784036431
4,182,5,5000,0.98821371882152,0.9278161132731239
5,182,5,7500,0.9856110236090716,0.9235503832833997
6,182,30,1500,0.9907915687389398,0.9676580034893977
7,182,30,3000,0.9916614239886077,0.9596804836057071
8,182,30,9000,0.9903584517977613,0.9566959936441493
9,182,30,15000,0.9887939760573244,0.9322658591265505
10,182,30,30000,0.9897706062139742,0.9441088042254329
11,182,30,45000,0.9925963694931209,0.965908923178306
