,conf,dim,budget,train_r2,test_r2
0,299,5,250,0.9874053948035648,0.9404861661788274
1,299,5,500,0.9878368816949609,0.9328400264955488
2,299,5,1500,0.9694113000972189,0.7824398817849113
3,299,5,2500,0.9479138671953464,0.6862150482572066
4,299,5,5000,0.8877446596643678,0.46073980543919324
5,299,5,7500,0.9092159266164321,0.44344841400143126
6,299,30,1500,0.9969450665166318,0.9818882763243504
7,299,30,3000,0.995463017150505,0.9731006883352474
8,299,30,9000,0.9938930036614468,0.9700109399043356
9,299,30,15000,0.9848253692536716,0.8917774676124569
10,299,30,30000,0.9471458902936384,0.7118862561235524
11,299,30,45000,0.942035605009794,0.7466358918183789
