,conf,dim,budget,train_r2,test_r2
0,328,5,250,0.9095485046493461,0.6922882963978823
1,328,5,500,0.987453780682222,0.9219428084967063
2,328,5,1500,0.9872223227844483,0.9203795360531482
3,328,5,2500,0.9871830246660369,0.9345606003614486
4,328,5,5000,0.985450666294083,0.9262425791207125
5,328,5,7500,0.9867345269635601,0.9219775949373119
6,328,30,1500,0.9906013339512025,0.9737912610759093
7,328,30,3000,0.9968580809998586,0.9820682137520631
8,328,30,9000,0.9975463999292659,0.9876797142848736
9,328,30,15000,0.9973944815441472,0.9858444437515512
10,328,30,30000,0.9967877064508965,0.9820508106450692
11,328,30,45000,0.9942626813573833,0.9804790177832319
