,conf,dim,budget,train_r2,test_r2
0,180,5,250,0.9832014210052045,0.8798929059139766
1,180,5,500,0.9771037390824482,0.8713114377953696
2,180,5,1500,0.990142553829024,0.9297698254685602
3,180,5,2500,0.9886522629145131,0.9074067153518601
4,180,5,5000,0.9892030021715634,0.9400234101800699
5,180,5,7500,0.984263770219469,0.907113401398688
6,180,30,1500,0.9925766272501695,0.9695952956211149
7,180,30,3000,0.9940108826782662,0.970366952062545
8,180,30,9000,0.99139907005325,0.951432970947416
9,180,30,15000,0.9862321273163911,0.9588070924848685
10,180,30,30000,0.9876210018203674,0.9595533345131141
11,180,30,45000,0.9925670628205797,0.9665018379226226
