,conf,dim,budget,train_r2,test_r2
0,208,5,250,0.9821194220741649,0.8848424804806634
1,208,5,500,0.925303357839446,0.6507321825332231
2,208,5,1500,0.9860098072016001,0.9279553665505894
3,208,5,2500,0.9820019305108776,0.9031186631785652
4,208,5,5000,0.9400282858570785,0.6818525580393466
5,208,5,7500,0.9368904530865686,0.6375282262043233
6,208,30,1500,0.9939571930067933,0.946972091494861
7,208,30,3000,0.9874128562036656,0.9308049176907295
8,208,30,9000,0.9924295349933512,0.9633773309825082
9,208,30,15000,0.9893974855691529,0.9535501802427341
10,208,30,30000,0.9920951063911392,0.9635209385857217
11,208,30,45000,0.9904703344710344,0.9652451769435746
