,conf,dim,budget,train_r2,test_r2
0,228,5,250,0.9758560966916404,0.8957806864434769
1,228,5,500,0.9849921979915697,0.9336302215206761
2,228,5,1500,0.9869252163268151,0.8953875454200052
3,228,5,2500,0.9884477137785769,0.9575876956866836
4,228,5,5000,0.9854639882562388,0.9303437232828919
5,228,5,7500,0.9746016854554902,0.8683897244512858
6,228,30,1500,0.9938524099535041,0.9676634066330665
7,228,30,3000,0.9608202477871224,0.8511801811075961
8,228,30,9000,0.9964044556705565,0.9796715165417582
9,228,30,15000,0.9921344640342957,0.9623338455769499
10,228,30,30000,0.9943439910430998,0.974424382089747
11,228,30,45000,0.9930934677417952,0.9737312850868041
