,conf,dim,budget,train_r2,test_r2
0,168,5,250,0.9826969874801875,0.8710153684666919
1,168,5,500,0.9753553096383524,0.8640194697759377
2,168,5,1500,0.9857068912605197,0.9093755571155924
3,168,5,2500,0.9860598213972122,0.9450314822069817
4,168,5,5000,0.9818450813926354,0.8847545878693653
5,168,5,7500,0.9856713677824386,0.9140136361918978
6,168,30,1500,0.9921656520745306,0.9678493549674763
7,168,30,3000,0.9919212640262419,0.9673054088993214
8,168,30,9000,0.9856287573266564,0.9604421401037616
9,168,30,15000,0.9888473369432935,0.9609028197843872
10,168,30,30000,0.9922668957172279,0.956748057144227
11,168,30,45000,0.9936523627731539,0.9666725155750319
