,conf,dim,budget,train_r2,test_r2
0,3,5,250,0.9874629913190658,0.9303234505369351
1,3,5,500,0.9880182906473565,0.9399264368450562
2,3,5,1500,0.9771766251388685,0.8277103454905863
3,3,5,2500,0.9563453134433262,0.7079726724655514
4,3,5,5000,0.921796352196577,0.5683472551308462
5,3,5,7500,0.9343642459216565,0.5860591077549717
6,3,30,1500,0.9967306570734458,0.9807384753009931
7,3,30,3000,0.993469139560791,0.9687520580154694
8,3,30,9000,0.9897772226753311,0.9466739452058451
9,3,30,15000,0.989484551997068,0.9398605984283485
10,3,30,30000,0.9843593041084301,0.9115762629934707
11,3,30,45000,0.9764647680696248,0.9140414205799967
