,conf,dim,budget,train_r2,test_r2
0,402,5,250,0.9781038005474378,0.8539762403747618
1,402,5,500,0.9691876922482525,0.8489903787959123
2,402,5,1500,0.975291155271323,0.8728267430015324
3,402,5,2500,0.9039761605690659,0.5849357729748282
4,402,5,5000,0.9845418945297935,0.9102381414016509
5,402,5,7500,0.9787973773834381,0.8950870263163677
6,402,30,1500,0.9912255075159724,0.9641932260548705
7,402,30,3000,0.9936171471454941,0.9663221907040711
8,402,30,9000,0.9916822568798773,0.9517301424082263
9,402,30,15000,0.9932578006340931,0.9534427037080142
10,402,30,30000,0.9888641687790883,0.9252933218666349
11,402,30,45000,0.9886512045735664,0.9199735560538688
