,conf,dim,budget,train_r2,test_r2
0,426,5,250,0.9791606024396003,0.8759368984630859
1,426,5,500,0.979756636939506,0.8835022535799423
2,426,5,1500,0.9876011221921412,0.927762519560171
3,426,5,2500,0.9886081944383525,0.9234246439817649
4,426,5,5000,0.9886104070072228,0.9301770246957346
5,426,5,7500,0.9898579296962253,0.9292267245396989
6,426,30,1500,0.9947443364860028,0.9704388486168515
7,426,30,3000,0.9918224849899209,0.967739678108155
8,426,30,9000,0.9910952281355575,0.9546714120305552
9,426,30,15000,0.9907070562379688,0.9548006447400205
10,426,30,30000,0.991661987784896,0.9288295007625427
11,426,30,45000,0.995262998448597,0.9766299499379805
