,conf,dim,budget,train_r2,test_r2
0,196,5,250,0.9864210097215524,0.9174937245011507
1,196,5,500,0.9859624382235321,0.9328268315084187
2,196,5,1500,0.9897935597557861,0.9139764003887663
3,196,5,2500,0.9915238210910375,0.9493619846698816
4,196,5,5000,0.9757849077559844,0.857828054584874
5,196,5,7500,0.962398003293589,0.7275163002432884
6,196,30,1500,0.9931976529634495,0.9542103932920648
7,196,30,3000,0.9177118710863372,0.6551840000625246
8,196,30,9000,0.9956951228324933,0.9769052367531751
9,196,30,15000,0.994329940111234,0.9685099666475514
10,196,30,30000,0.9926381248570367,0.9602658744260877
11,196,30,45000,0.9905871922183641,0.9402757587631514
