,conf,dim,budget,train_r2,test_r2
0,137,5,250,0.9889690306852508,0.9270052870431682
1,137,5,500,0.9869791472505416,0.9158966804489431
2,137,5,1500,0.9781967207805276,0.8809519459565955
3,137,5,2500,0.9633740347536712,0.7173354677901141
4,137,5,5000,0.9101549858273021,0.6185937107911597
5,137,5,7500,0.9200890877875615,0.6090797451304729
6,137,30,1500,0.997236789695274,0.9846586008548712
7,137,30,3000,0.9961998811356617,0.9798955659609696
8,137,30,9000,0.9959084236535596,0.9774959360120901
9,137,30,15000,0.9954447170940167,0.9754173269528696
10,137,30,30000,0.9799925849916511,0.9288081478643964
11,137,30,45000,0.9619747942159217,0.8559195326991297
