,conf,dim,budget,train_r2,test_r2
0,521,5,250,0.9009357033865534,0.6360006771422281
1,521,5,500,0.9820465368420048,0.9065930778995595
2,521,5,1500,0.9485056533499133,0.7692990460166494
3,521,5,2500,0.9375790718281358,0.7198077435527853
4,521,5,5000,0.9194421235136196,0.5987991509625367
5,521,5,7500,0.9220766987633556,0.5453210133616015
6,521,30,1500,0.990060647903781,0.9348356117816351
7,521,30,3000,0.9873027152612295,0.9365130391789919
8,521,30,9000,0.9917483567479483,0.9660065470345529
9,521,30,15000,0.9912517556254301,0.9665823410569481
10,521,30,30000,0.9893580036019923,0.9553587491073472
11,521,30,45000,0.9796330409240166,0.9325981692986198
