,conf,dim,budget,train_r2,test_r2
0,250,5,250,0.9835686180547236,0.8839569382791957
1,250,5,500,0.9805928607817573,0.9259220016507894
2,250,5,1500,0.9862108135140817,0.9095728116547586
3,250,5,2500,0.9877226541560896,0.9058701847979389
4,250,5,5000,0.9874691646974414,0.9281784792301655
5,250,5,7500,0.9826932969510926,0.9113698997818755
6,250,30,1500,0.9896524859048792,0.9538655772819803
7,250,30,3000,0.9924689734851153,0.9499613256126663
8,250,30,9000,0.9968048464573185,0.982449154141233
9,250,30,15000,0.9952543025321205,0.9733200232057282
10,250,30,30000,0.9915915492988446,0.9639882823907948
11,250,30,45000,0.9938063399406462,0.9713426050202301
