,conf,dim,budget,train_r2,test_r2
0,76,5,250,0.9869171048022893,0.9274786127788259
1,76,5,500,0.9832487725101782,0.9192957939079054
2,76,5,1500,0.9868711042359937,0.9050537165259567
3,76,5,2500,0.9881351402044706,0.9100210653303813
4,76,5,5000,0.9853905195396659,0.9353462785522876
5,76,5,7500,0.9871053802404608,0.9233691483777994
6,76,30,1500,0.9930951305661722,0.9633284414426478
7,76,30,3000,0.9930724123217306,0.9557377854811577
8,76,30,9000,0.9783153940114009,0.9548121248009835
9,76,30,15000,0.9911896513086234,0.9578029643614853
10,76,30,30000,0.9944797788108918,0.9754171952133026
11,76,30,45000,0.9944745814090586,0.9690842755516835
