,conf,dim,budget,train_r2,test_r2
0,439,5,250,0.9891879334143674,0.9253821896075098
1,439,5,500,0.9815198257365368,0.8994351828424166
2,439,5,1500,0.9720280790951831,0.8065192072165142
3,439,5,2500,0.9488942201392924,0.7179506527591
4,439,5,5000,0.8934521222843266,0.565954488425592
5,439,5,7500,0.8996802261305661,0.5648175229412482
6,439,30,1500,0.9891887115537571,0.9348814386428661
7,439,30,3000,0.9890909127910422,0.9214512262297176
8,439,30,9000,0.9877810447315607,0.9326968379059796
9,439,30,15000,0.9930923242646094,0.9739893686159566
10,439,30,30000,0.9900995253480268,0.9636681145128904
11,439,30,45000,0.9889474893778367,0.9622860365728535
