,conf,dim,budget,train_r2,test_r2
0,37,5,250,0.9887844296035213,0.9105673792593931
1,37,5,500,0.9884658907301773,0.9207206196306499
2,37,5,1500,0.9887357870603151,0.9277073917409033
3,37,5,2500,0.9886624885986464,0.919240004231886
4,37,5,5000,0.9890758453958673,0.9343701885032821
5,37,5,7500,0.9889106183955223,0.9344452072937461
6,37,30,1500,0.9955034783455939,0.9784188686773725
7,37,30,3000,0.994514353544003,0.975036236343145
8,37,30,9000,0.9963393887388147,0.978089588932896
9,37,30,15000,0.9963644246944916,0.9785587911980093
10,37,30,30000,0.9961233875109963,0.978668706099799
11,37,30,45000,0.9958364541391059,0.9795831156525467
