,conf,dim,budget,train_r2,test_r2
0,395,5,250,0.9874427401979385,0.9042928290492037
1,395,5,500,0.9840204054749571,0.909839820794254
2,395,5,1500,0.9752693409440315,0.8699988896167534
3,395,5,2500,0.9588760437671148,0.7924974031304934
4,395,5,5000,0.9217045272949089,0.661088437850996
5,395,5,7500,0.9381895961196502,0.6352911007530919
6,395,30,1500,0.9885770590928173,0.9471839990300499
7,395,30,3000,0.9885333692275895,0.9318591663990755
8,395,30,9000,0.9799934353350265,0.9134686103539895
9,395,30,15000,0.9932121377480388,0.9687077667279442
10,395,30,30000,0.9924546658373774,0.9780544528425728
11,395,30,45000,0.9892963279826749,0.9624458726881704
