,conf,dim,budget,train_r2,test_r2
0,1,5,250,0.9811209337695042,0.9154641223775325
1,1,5,500,0.9839390513874248,0.9221389451646107
2,1,5,1500,0.9724137959301785,0.8195488453067842
3,1,5,2500,0.9569815282521962,0.729487883222878
4,1,5,5000,0.9280333071441582,0.5838360564086427
5,1,5,7500,0.9080752035642066,0.5655447641656626
6,1,30,1500,0.9955813778865416,0.9737926580911935
7,1,30,3000,0.9940435631384249,0.9673546066089568
8,1,30,9000,0.9671024010720721,0.8688814212847621
9,1,30,15000,0.9691245653019018,0.8478286661512356
10,1,30,30000,0.9715206833880312,0.8681835036282355
11,1,30,45000,0.9702052118757247,0.8516695410273879
