,conf,dim,budget,train_r2,test_r2
0,127,5,250,0.9869472483984317,0.9192290713798654
1,127,5,500,0.9892929311787946,0.9161240060181003
2,127,5,1500,0.9804711845766187,0.8587820064879587
3,127,5,2500,0.9823291136594581,0.9022212808026374
4,127,5,5000,0.9488177801912545,0.7460734243550711
5,127,5,7500,0.9488851631691556,0.697709544707329
6,127,30,1500,0.9887130837117628,0.9504847788656141
7,127,30,3000,0.9948543963831575,0.9772466954758018
8,127,30,9000,0.9944557369840756,0.9738592610363452
9,127,30,15000,0.9963737945374372,0.9797710526256266
10,127,30,30000,0.9942173386264429,0.9800675521436343
11,127,30,45000,0.9921749873898106,0.9658826490683158
