,conf,dim,budget,train_r2,test_r2
0,449,5,250,0.9626504191664683,0.8064724032574786
1,449,5,500,0.9319486692652964,0.6696680806421939
2,449,5,1500,0.9440540701863485,0.686811385718461
3,449,5,2500,0.9350417143158192,0.6726244310265354
4,449,5,5000,0.9310626818898381,0.6881537184105472
5,449,5,7500,0.9438138972121806,0.7123381316205236
6,449,30,1500,0.990755512851328,0.9336480239097659
7,449,30,3000,0.9907860076694085,0.933212661280775
8,449,30,9000,0.9909567852651747,0.934586460525062
9,449,30,15000,0.99067644534782,0.9328522489693253
10,449,30,30000,0.9885578010472484,0.9362905060673701
11,449,30,45000,0.9906166014771689,0.9350897722807652
