,conf,dim,budget,train_r2,test_r2
0,71,5,250,0.9891435927835918,0.9259124779181276
1,71,5,500,0.986559440645261,0.9296631022603693
2,71,5,1500,0.9755856872201025,0.8464335847922172
3,71,5,2500,0.9634356934440855,0.7950684830866629
4,71,5,5000,0.9494604790738904,0.7798106902189009
5,71,5,7500,0.9559243552417229,0.7998103688382006
6,71,30,1500,0.9863845368876716,0.9511562126179236
7,71,30,3000,0.9958045656377073,0.9785060952319877
8,71,30,9000,0.9931989554014373,0.9710734974820383
9,71,30,15000,0.9960601379084508,0.9833172101332192
10,71,30,30000,0.9888972287638396,0.9400592451606553
11,71,30,45000,0.9537239960146977,0.8299274736441402
