,conf,dim,budget,train_r2,test_r2
0,100,5,250,0.9848358279745483,0.9013542797404327
1,100,5,500,0.9878848986198625,0.9257891327682597
2,100,5,1500,0.9890531515237349,0.9430341564900931
3,100,5,2500,0.9898205154653154,0.9520911512770622
4,100,5,5000,0.9866617555567402,0.9373574693788358
5,100,5,7500,0.9830391962007035,0.9426816074629165
6,100,30,1500,0.9909771324381497,0.9690931564682481
7,100,30,3000,0.9912038218258831,0.9671433062122784
8,100,30,9000,0.9963263952589271,0.9822373266627358
9,100,30,15000,0.9957879267611925,0.974472845999877
10,100,30,30000,0.9914682732850295,0.9745892133619891
11,100,30,45000,0.99323340876432,0.9643227822247576
