,conf,dim,budget,train_r2,test_r2
0,473,5,250,0.9507891147332515,0.7614338601024063
1,473,5,500,0.9807160599541257,0.9107609109572353
2,473,5,1500,0.968187778997941,0.7663879500910973
3,473,5,2500,0.9396412691527065,0.6829495704362234
4,473,5,5000,0.9270236067257874,0.6195439786841188
5,473,5,7500,0.9236703211305505,0.634456560643317
6,473,30,1500,0.9897761949996491,0.9318404253753764
7,473,30,3000,0.9885600405227389,0.9395670334843432
8,473,30,9000,0.9897140037691579,0.9592480703979757
9,473,30,15000,0.9902209943387268,0.9573292322388658
10,473,30,30000,0.9888372443241332,0.9538859110441272
11,473,30,45000,0.984617870397669,0.940999412677787
