,conf,dim,budget,train_r2,test_r2
0,438,5,250,0.9718477933516179,0.8393117874308642
1,438,5,500,0.9766608339916457,0.8573276136639543
2,438,5,1500,0.9881387203684742,0.9261138517070313
3,438,5,2500,0.9825328183198826,0.9190601794780393
4,438,5,5000,0.9837900514807718,0.9267193818356365
5,438,5,7500,0.9796230150061872,0.8980493873452844
6,438,30,1500,0.9924709971090152,0.9625181178071938
7,438,30,3000,0.9867373262638306,0.9494947855599681
8,438,30,9000,0.990901016601209,0.9314173149470879
9,438,30,15000,0.9889784547795715,0.9302209330137318
10,438,30,30000,0.9844128106574062,0.9237159982473895
11,438,30,45000,0.9890675072592305,0.9450121528600798
