,conf,dim,budget,train_r2,test_r2
0,65,5,250,0.9880546473341806,0.8944926607792437
1,65,5,500,0.9893322341270272,0.949940811373726
2,65,5,1500,0.9700488194047079,0.7931791103437557
3,65,5,2500,0.9428707781831982,0.7250000362908047
4,65,5,5000,0.92689417852414,0.6382195376104767
5,65,5,7500,0.9354631871271497,0.6405462508189022
6,65,30,1500,0.9544996751591709,0.8894991775360548
7,65,30,3000,0.9943895979147633,0.9775267141915581
8,65,30,9000,0.9932293411084941,0.9657508041134435
9,65,30,15000,0.9858103821334169,0.8851408404469812
10,65,30,30000,0.968451880599968,0.792024256701487
11,65,30,45000,0.9672284756367299,0.7684161938670654
