,conf,dim,budget,train_r2,test_r2
0,87,5,250,0.9873803247951773,0.9102155539280721
1,87,5,500,0.9876825706966208,0.9275151514088711
2,87,5,1500,0.9789929655722723,0.8420984771730449
3,87,5,2500,0.9721626450029,0.8309158393013272
4,87,5,5000,0.950527504991505,0.6723397926432335
5,87,5,7500,0.9365493434593573,0.6072278378982889
6,87,30,1500,0.9953251905899752,0.9793949083307647
7,87,30,3000,0.9918309624957453,0.955977655213335
8,87,30,9000,0.9898326788669684,0.933826838207193
9,87,30,15000,0.9742597250770381,0.8330825965531249
10,87,30,30000,0.9547539733865484,0.6741108616983359
11,87,30,45000,0.958087008388312,0.7434551732667286
