,conf,dim,budget,train_r2,test_r2
0,103,5,250,0.9878476204435529,0.9087625350528871
1,103,5,500,0.9878608100546261,0.9129927887484202
2,103,5,1500,0.9790174937706064,0.849019966483931
3,103,5,2500,0.9692431928522532,0.8548257599140108
4,103,5,5000,0.9502514870274158,0.7010784828627633
5,103,5,7500,0.9408670423857967,0.6870903449986567
6,103,30,1500,0.9866665957457202,0.9577463286004345
7,103,30,3000,0.9920302278256738,0.9583490566012779
8,103,30,9000,0.9937047240162074,0.9675930185608103
9,103,30,15000,0.9959607648002397,0.9806370437953691
10,103,30,30000,0.9932671400848732,0.9574635305391622
11,103,30,45000,0.9832656098072421,0.9028368939484286
