,conf,dim,budget,train_r2,test_r2
0,323,5,250,0.9891408799872051,0.9358577350929134
1,323,5,500,0.986961948074868,0.9099938490414857
2,323,5,1500,0.9796490714804538,0.8981483290443928
3,323,5,2500,0.9531492414083967,0.6986260014793727
4,323,5,5000,0.9172804452905116,0.5474215428188063
5,323,5,7500,0.9173901252450589,0.516128879083046
6,323,30,1500,0.9953595723636048,0.9807088513425992
7,323,30,3000,0.9967371869468516,0.9821351477085214
8,323,30,9000,0.9926184192645134,0.9703037006588111
9,323,30,15000,0.992964961056335,0.9703767928269794
10,323,30,30000,0.9950108055258813,0.9805109957026812
11,323,30,45000,0.9895674002890736,0.9485376990503749
