,conf,dim,budget,train_r2,test_r2
0,465,5,250,0.9887823937753764,0.9053513533036703
1,465,5,500,0.9841884718171631,0.9260729370874522
2,465,5,1500,0.9630828354042125,0.8371583361458516
3,465,5,2500,0.9466218651439513,0.6970215971718146
4,465,5,5000,0.9190753328908963,0.5399807794359871
5,465,5,7500,0.9203252481416027,0.4854407305078519
6,465,30,1500,0.9909490733137339,0.9501052136670166
7,465,30,3000,0.9887880145922402,0.9319766051089078
8,465,30,9000,0.9940060261579455,0.9754991666812269
9,465,30,15000,0.9884285665161843,0.9528137525953246
10,465,30,30000,0.9766046666702802,0.8999129311844258
11,465,30,45000,0.9781772533320279,0.897788017120814
