,conf,dim,budget,train_r2,test_r2
0,528,5,250,0.9798087893042068,0.9002139679942012
1,528,5,500,0.9804422255397091,0.8817713624231901
2,528,5,1500,0.9894073721459684,0.9401508654258738
3,528,5,2500,0.9897686838206357,0.9442373124434799
4,528,5,5000,0.9849306222932,0.9429940953264829
5,528,5,7500,0.9783852909210268,0.9045676939869651
6,528,30,1500,0.99249053457759,0.9531822636504991
7,528,30,3000,0.9902742430105003,0.9476538416473304
8,528,30,9000,0.9878302665277001,0.9312409660021823
9,528,30,15000,0.9826671574918997,0.9095647078992923
10,528,30,30000,0.9863324784485373,0.9356320916915368
11,528,30,45000,0.9880699064043631,0.9471912130251571
