,conf,dim,budget,train_r2,test_r2
0,459,5,250,0.9831472671585069,0.9288699448582689
1,459,5,500,0.986630608847386,0.9277119972559327
2,459,5,1500,0.9603899827534651,0.8019786900343406
3,459,5,2500,0.9169877062748466,0.5669434457893946
4,459,5,5000,0.9118051606413186,0.48291345698361166
5,459,5,7500,0.9121620584075819,0.48811739158809564
6,459,30,1500,0.9909331440207818,0.941441992193603
7,459,30,3000,0.9837986101816393,0.9435785552541331
8,459,30,9000,0.9918961669255859,0.9679821796162276
9,459,30,15000,0.9912149854882,0.9676624881701882
10,459,30,30000,0.9876051975783545,0.9514712182235169
11,459,30,45000,0.9847858946564918,0.93357278130383
