,conf,dim,budget,train_r2,test_r2
0,559,5,250,0.9863006693683957,0.9338323006342197
1,559,5,500,0.9871631502963958,0.9378804434952197
2,559,5,1500,0.9781230866437067,0.8677700391158112
3,559,5,2500,0.9445943942249094,0.7001782274916387
4,559,5,5000,0.9321881042189993,0.6583085051580396
5,559,5,7500,0.9365160115768061,0.6523959550261479
6,559,30,1500,0.9902256032005035,0.9459996063038908
7,559,30,3000,0.9890998227069179,0.9314620575763479
8,559,30,9000,0.9917142088913456,0.9692881187177382
9,559,30,15000,0.9950678807676969,0.9780650697868367
10,559,30,30000,0.982369264315218,0.9394829151163675
11,559,30,45000,0.9838329181002367,0.9327007927464723
