,conf,dim,budget,train_r2,test_r2
0,575,5,250,0.8876242880645343,0.570029516099262
1,575,5,500,0.9811190567090351,0.9200212708778507
2,575,5,1500,0.9756406378733933,0.8134124246244191
3,575,5,2500,0.9508923575121079,0.7562586949853918
4,575,5,5000,0.930792195902767,0.6569888282824614
5,575,5,7500,0.9300492792484689,0.6200278598411646
6,575,30,1500,0.9915396235178637,0.951001714051856
7,575,30,3000,0.9885270448188695,0.9178751092923643
8,575,30,9000,0.9884149629297477,0.9413147429631146
9,575,30,15000,0.9955710690524053,0.9825800223820789
10,575,30,30000,0.9919121994841668,0.9697510907611827
11,575,30,45000,0.9876310998412927,0.9576811717442117
