,conf,dim,budget,train_r2,test_r2
0,66,5,250,0.9818427338270383,0.8809158300881028
1,66,5,500,0.9825940450996045,0.8891677455261723
2,66,5,1500,0.9865159894610448,0.9277378525406063
3,66,5,2500,0.989490867304502,0.9180393233542782
4,66,5,5000,0.9884431124564028,0.9389622998285381
5,66,5,7500,0.9839068881770026,0.9159243198700396
6,66,30,1500,0.993687033802499,0.9652820466812232
7,66,30,3000,0.9927525625550813,0.9588867994917967
8,66,30,9000,0.98803919659108,0.9594674420422182
9,66,30,15000,0.9952154843237704,0.973668694938261
10,66,30,30000,0.9918070697919334,0.9603898568610078
11,66,30,45000,0.994708534928938,0.973155828238316
