"","DIM","funcId","ID","runtime","run","f(x)","instance"
"1",5,1,"conf_2",250,1,3.21955e-05,1
"2",5,1,"conf_2",500,1,1.3e-09,1
"3",5,1,"conf_2",1500,1,1e-10,1
"4",5,1,"conf_2",2500,1,1e-10,1
"5",5,1,"conf_2",5000,1,1e-10,1
"6",5,1,"conf_2",7500,1,1e-10,1
"7",5,1,"conf_2",250,2,0.0008891788,1
"8",5,1,"conf_2",500,2,1.47e-08,1
"9",5,1,"conf_2",1500,2,3e-10,1
"10",5,1,"conf_2",2500,2,3e-10,1
"11",5,1,"conf_2",5000,2,3e-10,1
"12",5,1,"conf_2",7500,2,3e-10,1
"13",5,1,"conf_2",250,3,0.002467079,1
"14",5,1,"conf_2",500,3,9.9e-08,1
"15",5,1,"conf_2",1500,3,8e-10,1
"16",5,1,"conf_2",2500,3,8e-10,1
"17",5,1,"conf_2",5000,3,8e-10,1
"18",5,1,"conf_2",7500,3,8e-10,1
"19",5,1,"conf_2",250,4,0.0001347589,1
"20",5,1,"conf_2",500,4,2.05e-08,1
"21",5,1,"conf_2",1500,4,6e-10,1
"22",5,1,"conf_2",2500,4,6e-10,1
"23",5,1,"conf_2",5000,4,6e-10,1
"24",5,1,"conf_2",7500,4,6e-10,1
"25",5,1,"conf_2",250,5,0.0010499821,1
"26",5,1,"conf_2",500,5,8.75e-08,1
"27",5,1,"conf_2",1500,5,4e-10,1
"28",5,1,"conf_2",2500,5,4e-10,1
"29",5,1,"conf_2",5000,5,4e-10,1
"30",5,1,"conf_2",7500,5,4e-10,1
"31",5,1,"conf_2",250,6,0.0009704792,1
"32",5,1,"conf_2",500,6,8e-09,1
"33",5,1,"conf_2",1500,6,4e-10,1
"34",5,1,"conf_2",2500,6,4e-10,1
"35",5,1,"conf_2",5000,6,4e-10,1
"36",5,1,"conf_2",7500,6,4e-10,1
"37",5,1,"conf_2",250,7,0.000149321,1
"38",5,1,"conf_2",500,7,3.94e-08,1
"39",5,1,"conf_2",1500,7,1e-09,1
"40",5,1,"conf_2",2500,7,1e-09,1
"41",5,1,"conf_2",5000,7,1e-09,1
"42",5,1,"conf_2",7500,7,1e-09,1
"43",5,1,"conf_2",250,8,0.0002664247,1
"44",5,1,"conf_2",500,8,8.5e-09,1
"45",5,1,"conf_2",1500,8,6e-10,1
"46",5,1,"conf_2",2500,8,6e-10,1
"47",5,1,"conf_2",5000,8,6e-10,1
"48",5,1,"conf_2",7500,8,6e-10,1
"49",5,1,"conf_2",250,9,0.0012160612,1
"50",5,1,"conf_2",500,9,3.68e-08,1
"51",5,1,"conf_2",1500,9,2e-10,1
"52",5,1,"conf_2",2500,9,2e-10,1
"53",5,1,"conf_2",5000,9,2e-10,1
"54",5,1,"conf_2",7500,9,2e-10,1
"55",5,1,"conf_2",250,10,0.0002987079,1
