"","DIM","funcId","ID","runtime","run","f(x)","instance"
"1",30,1,"conf_26",1500,1,0.0017469289,1
"2",30,1,"conf_26",3000,1,2.97e-08,1
"3",30,1,"conf_26",9000,1,8e-10,1
"4",30,1,"conf_26",15000,1,8e-10,1
"5",30,1,"conf_26",30000,1,8e-10,1
"6",30,1,"conf_26",45000,1,8e-10,1
"7",30,1,"conf_26",1500,2,0.0017477807,1
"8",30,1,"conf_26",3000,2,9.7e-09,1
"9",30,1,"conf_26",9000,2,8e-10,1
"10",30,1,"conf_26",15000,2,8e-10,1
"11",30,1,"conf_26",30000,2,8e-10,1
"12",30,1,"conf_26",45000,2,8e-10,1
"13",30,1,"conf_26",1500,3,0.0018308454,1
"14",30,1,"conf_26",3000,3,9.2e-09,1
"15",30,1,"conf_26",9000,3,9e-10,1
"16",30,1,"conf_26",15000,3,9e-10,1
"17",30,1,"conf_26",30000,3,9e-10,1
"18",30,1,"conf_26",45000,3,9e-10,1
"19",30,1,"conf_26",1500,4,0.0010646292,1
"20",30,1,"conf_26",3000,4,1.81e-08,1
"21",30,1,"conf_26",9000,4,8e-10,1
"22",30,1,"conf_26",15000,4,8e-10,1
"23",30,1,"conf_26",30000,4,8e-10,1
"24",30,1,"conf_26",45000,4,8e-10,1
"25",30,1,"conf_26",1500,5,0.0021968553,1
"26",30,1,"conf_26",3000,5,2.07e-08,1
"27",30,1,"conf_26",9000,5,1e-09,1
"28",30,1,"conf_26",15000,5,1e-09,1
"29",30,1,"conf_26",30000,5,1e-09,1
"30",30,1,"conf_26",45000,5,1e-09,1
"31",30,1,"conf_26",1500,6,0.0021325411,1
"32",30,1,"conf_26",3000,6,2.08e-08,1
"33",30,1,"conf_26",9000,6,9e-10,1
"34",30,1,"conf_26",15000,6,9e-10,1
"35",30,1,"conf_26",30000,6,9e-10,1
"36",30,1,"conf_26",45000,6,9e-10,1
"37",30,1,"conf_26",1500,7,0.0011791902,1
"38",30,1,"conf_26",3000,7,1.88e-08,1
"39",30,1,"conf_26",9000,7,7e-10,1
"40",30,1,"conf_26",15000,7,7e-10,1
"41",30,1,"conf_26",30000,7,7e-10,1
"42",30,1,"conf_26",45000,7,7e-10,1
"43",30,1,"conf_26",1500,8,0.0026184314,1
"44",30,1,"conf_26",3000,8,4.72e-08,1
"45",30,1,"conf_26",9000,8,9e-10,1
"46",30,1,"conf_26",15000,8,9e-10,1
"47",30,1,"conf_26",30000,8,9e-10,1
"48",30,1,"conf_26",45000,8,9e-10,1
"49",30,1,"conf_26",1500,9,0.0016747617,1
"50",30,1,"conf_26",3000,9,2e-08,1
"51",30,1,"conf_26",9000,9,9e-10,1
"52",30,1,"conf_26",15000,9,9e-10,1
"53",30,1,"conf_26",30000,9,9e-10,1
"54",30,1,"conf_26",45000,9,9e-10,1
"55",30,1,"conf_26",1500,10,0.0014926574,1
"56",30,1,"conf_26",3000,10,2.01e-08,1
"57",30,1,"conf_26",9000,10,1e-09,1
"58",30,1,"conf_26",15000,10,1e-09,1
"59",30,1,"conf_26",30000,10,1e-09,1
"60",30,1,"conf_26",45000,10,1e-09,1
"61",30,1,"conf_26",1500,11,0.0028595856,4
"62",30,1,"conf_26",3000,11,2.82e-08,4
"63",30,1,"conf_26",9000,11,8e-10,4
"64",30,1,"conf_26",15000,11,8e-10,4
"65",30,1,"conf_26",30000,11,8e-10,4
"66",30,1,"conf_26",45000,11,8e-10,4
"67",30,1,"conf_26",1500,12,0.0022274087,4
"68",30,1,"conf_26",3000,12,2.49e-08,4
"69",30,1,"conf_26",9000,12,8e-10,4
"70",30,1,"conf_26",15000,12,8e-10,4
"71",30,1,"conf_26",30000,12,8e-10,4
"72",30,1,"conf_26",45000,12,8e-10,4
"73",30,1,"conf_26",1500,13,0.0023263716,4
"74",30,1,"conf_26",3000,13,4.02e-08,4
"75",30,1,"conf_26",9000,13,1e-09,4
"76",30,1,"conf_26",15000,13,1e-09,4
"77",30,1,"conf_26",30000,13,1e-09,4
"78",30,1,"conf_26",45000,13,1e-09,4
"79",30,1,"conf_26",1500,14,0.0034013563,4
"80",30,1,"conf_26",3000,14,6.14e-08,4
"81",30,1,"conf_26",9000,14,9e-10,4
"82",30,1,"conf_26",15000,14,9e-10,4
"83",30,1,"conf_26",30000,14,9e-10,4
"84",30,1,"conf_26",45000,14,9e-10,4
"85",30,1,"conf_26",1500,15,0.0016922389,4
"86",30,1,"conf_26",3000,15,2.54e-08,4
"87",30,1,"conf_26",9000,15,9e-10,4
"88",30,1,"conf_26",15000,15,9e-10,4
"89",30,1,"conf_26",30000,15,9e-10,4
"90",30,1,"conf_26",45000,15,9e-10,4
"91",30,1,"conf_26",1500,16,0.001584966,4
"92",30,1,"conf_26",3000,16,2.81e-08,4
"93",30,1,"conf_26",9000,16,7e-10,4
"94",30,1,"conf_26",15000,16,7e-10,4
"95",30,1,"conf_26",30000,16,7e-10,4
"96",30,1,"conf_26",45000,16,7e-10,4
"97",30,1,"conf_26",1500,17,0.0010474876,4
"98",30,1,"conf_26",3000,17,9.4e-09,4
"99",30,1,"conf_26",9000,17,9e-10,4
"100",30,1,"conf_26",15000,17,9e-10,4
"101",30,1,"conf_26",30000,17,9e-10,4
"102",30,1,"conf_26",45000,17,9e-10,4
"103",30,1,"conf_26",1500,18,0.0017468245,4
"104",30,1,"conf_26",3000,18,1.62e-08,4
"105",30,1,"conf_26",9000,18,8e-10,4
"106",30,1,"conf_26",15000,18,8e-10,4
"107",30,1,"conf_26",30000,18,8e-10,4
"108",30,1,"conf_26",45000,18,8e-10,4
"109",30,1,"conf_26",1500,19,0.0013420579,4
"110",30,1,"conf_26",3000,19,1.2e-08,4
"111",30,1,"conf_26",9000,19,7e-10,4
"112",30,1,"conf_26",15000,19,7e-10,4
"113",30,1,"conf_26",30000,19,7e-10,4
"114",30,1,"conf_26",45000,19,7e-10,4
"115",30,1,"conf_26",1500,20,0.0021547606,4
"116",30,1,"conf_26",3000,20,1.89e-08,4
"117",30,1,"conf_26",9000,20,8e-10,4
"118",30,1,"conf_26",15000,20,8e-10,4
"119",30,1,"conf_26",30000,20,8e-10,4
"120",30,1,"conf_26",45000,20,8e-10,4
"121",30,1,"conf_26",1500,21,0.0016593864,3
"122",30,1,"conf_26",3000,21,2.56e-08,3
"123",30,1,"conf_26",9000,21,1e-09,3
"124",30,1,"conf_26",15000,21,1e-09,3
"125",30,1,"conf_26",30000,21,1e-09,3
"126",30,1,"conf_26",45000,21,1e-09,3
"127",30,1,"conf_26",1500,22,0.0015166379,3
"128",30,1,"conf_26",3000,22,2.74e-08,3
"129",30,1,"conf_26",9000,22,7e-10,3
"130",30,1,"conf_26",15000,22,7e-10,3
"131",30,1,"conf_26",30000,22,7e-10,3
"132",30,1,"conf_26",45000,22,7e-10,3
"133",30,1,"conf_26",1500,23,0.0017562596,3
"134",30,1,"conf_26",3000,23,2.1e-08,3
"135",30,1,"conf_26",9000,23,1e-09,3
"136",30,1,"conf_26",15000,23,1e-09,3
"137",30,1,"conf_26",30000,23,1e-09,3
"138",30,1,"conf_26",45000,23,1e-09,3
"139",30,1,"conf_26",1500,24,0.0027028986,3
"140",30,1,"conf_26",3000,24,2.71e-08,3
"141",30,1,"conf_26",9000,24,9e-10,3
"142",30,1,"conf_26",15000,24,9e-10,3
"143",30,1,"conf_26",30000,24,9e-10,3
"144",30,1,"conf_26",45000,24,9e-10,3
"145",30,1,"conf_26",1500,25,0.0021049165,3
"146",30,1,"conf_26",3000,25,5.7e-08,3
"147",30,1,"conf_26",9000,25,8e-10,3
"148",30,1,"conf_26",15000,25,8e-10,3
"149",30,1,"conf_26",30000,25,8e-10,3
"150",30,1,"conf_26",45000,25,8e-10,3
"151",30,1,"conf_26",1500,26,0.0018961232,3
"152",30,1,"conf_26",3000,26,2.74e-08,3
"153",30,1,"conf_26",9000,26,9e-10,3
"154",30,1,"conf_26",15000,26,9e-10,3
"155",30,1,"conf_26",30000,26,9e-10,3
"156",30,1,"conf_26",45000,26,9e-10,3
"157",30,1,"conf_26",1500,27,0.0019448969,3
"158",30,1,"conf_26",3000,27,2.46e-08,3
"159",30,1,"conf_26",9000,27,9e-10,3
"160",30,1,"conf_26",15000,27,9e-10,3
"161",30,1,"conf_26",30000,27,9e-10,3
"162",30,1,"conf_26",45000,27,9e-10,3
"163",30,1,"conf_26",1500,28,0.0020072996,3
"164",30,1,"conf_26",3000,28,3.34e-08,3
"165",30,1,"conf_26",9000,28,1e-09,3
"166",30,1,"conf_26",15000,28,1e-09,3
"167",30,1,"conf_26",30000,28,1e-09,3
"168",30,1,"conf_26",45000,28,1e-09,3
"169",30,1,"conf_26",1500,29,0.0015814693,3
"170",30,1,"conf_26",3000,29,2.59e-08,3
"171",30,1,"conf_26",9000,29,5e-10,3
"172",30,1,"conf_26",15000,29,5e-10,3
"173",30,1,"conf_26",30000,29,5e-10,3
"174",30,1,"conf_26",45000,29,5e-10,3
"175",30,1,"conf_26",1500,30,0.0013008187,3
"176",30,1,"conf_26",3000,30,8.2e-09,3
"177",30,1,"conf_26",9000,30,9e-10,3
"178",30,1,"conf_26",15000,30,9e-10,3
"179",30,1,"conf_26",30000,30,9e-10,3
"180",30,1,"conf_26",45000,30,9e-10,3
"181",30,1,"conf_26",1500,31,0.0017626897,5
"182",30,1,"conf_26",3000,31,2.31e-08,5
"183",30,1,"conf_26",9000,31,9e-10,5
"184",30,1,"conf_26",15000,31,9e-10,5
"185",30,1,"conf_26",30000,31,9e-10,5
"186",30,1,"conf_26",45000,31,9e-10,5
"187",30,1,"conf_26",1500,32,0.0013548067,5
"188",30,1,"conf_26",3000,32,7.7e-09,5
"189",30,1,"conf_26",9000,32,1e-09,5
"190",30,1,"conf_26",15000,32,1e-09,5
"191",30,1,"conf_26",30000,32,1e-09,5
"192",30,1,"conf_26",45000,32,1e-09,5
"193",30,1,"conf_26",1500,33,0.001525472,5
"194",30,1,"conf_26",3000,33,2.61e-08,5
"195",30,1,"conf_26",9000,33,9e-10,5
"196",30,1,"conf_26",15000,33,9e-10,5
"197",30,1,"conf_26",30000,33,9e-10,5
"198",30,1,"conf_26",45000,33,9e-10,5
"199",30,1,"conf_26",1500,34,0.0011247052,5
"200",30,1,"conf_26",3000,34,1.61e-08,5
"201",30,1,"conf_26",9000,34,9e-10,5
"202",30,1,"conf_26",15000,34,9e-10,5
"203",30,1,"conf_26",30000,34,9e-10,5
"204",30,1,"conf_26",45000,34,9e-10,5
"205",30,1,"conf_26",1500,35,0.0007325738,5
"206",30,1,"conf_26",3000,35,5.6e-09,5
"207",30,1,"conf_26",9000,35,7e-10,5
"208",30,1,"conf_26",15000,35,7e-10,5
"209",30,1,"conf_26",30000,35,7e-10,5
"210",30,1,"conf_26",45000,35,7e-10,5
"211",30,1,"conf_26",1500,36,0.00088375,5
"212",30,1,"conf_26",3000,36,8.6e-09,5
"213",30,1,"conf_26",9000,36,1e-09,5
"214",30,1,"conf_26",15000,36,1e-09,5
"215",30,1,"conf_26",30000,36,1e-09,5
"216",30,1,"conf_26",45000,36,1e-09,5
"217",30,1,"conf_26",1500,37,0.0012514133,5
"218",30,1,"conf_26",3000,37,1.31e-08,5
"219",30,1,"conf_26",9000,37,1e-09,5
"220",30,1,"conf_26",15000,37,1e-09,5
"221",30,1,"conf_26",30000,37,1e-09,5
"222",30,1,"conf_26",45000,37,1e-09,5
"223",30,1,"conf_26",1500,38,0.000994532,5
"224",30,1,"conf_26",3000,38,1.34e-08,5
"225",30,1,"conf_26",9000,38,9e-10,5
"226",30,1,"conf_26",15000,38,9e-10,5
"227",30,1,"conf_26",30000,38,9e-10,5
"228",30,1,"conf_26",45000,38,9e-10,5
"229",30,1,"conf_26",1500,39,0.0014227228,5
"230",30,1,"conf_26",3000,39,1.17e-08,5
"231",30,1,"conf_26",9000,39,1e-09,5
"232",30,1,"conf_26",15000,39,1e-09,5
"233",30,1,"conf_26",30000,39,1e-09,5
"234",30,1,"conf_26",45000,39,1e-09,5
"235",30,1,"conf_26",1500,40,0.0010765908,5
"236",30,1,"conf_26",3000,40,8.6e-09,5
"237",30,1,"conf_26",9000,40,9e-10,5
"238",30,1,"conf_26",15000,40,9e-10,5
"239",30,1,"conf_26",30000,40,9e-10,5
"240",30,1,"conf_26",45000,40,9e-10,5
"241",30,1,"conf_26",1500,41,0.0027057045,2
"242",30,1,"conf_26",3000,41,2.11e-08,2
"243",30,1,"conf_26",9000,41,7e-10,2
"244",30,1,"conf_26",15000,41,7e-10,2
"245",30,1,"conf_26",30000,41,7e-10,2
"246",30,1,"conf_26",45000,41,7e-10,2
"247",30,1,"conf_26",1500,42,0.0011529977,2
"248",30,1,"conf_26",3000,42,1.99e-08,2
"249",30,1,"conf_26",9000,42,1e-09,2
"250",30,1,"conf_26",15000,42,1e-09,2
"251",30,1,"conf_26",30000,42,1e-09,2
"252",30,1,"conf_26",45000,42,1e-09,2
"253",30,1,"conf_26",1500,43,0.0038864218,2
"254",30,1,"conf_26",3000,43,5.18e-08,2
"255",30,1,"conf_26",9000,43,8e-10,2
"256",30,1,"conf_26",15000,43,8e-10,2
"257",30,1,"conf_26",30000,43,8e-10,2
"258",30,1,"conf_26",45000,43,8e-10,2
"259",30,1,"conf_26",1500,44,0.0018781365,2
"260",30,1,"conf_26",3000,44,2.07e-08,2
"261",30,1,"conf_26",9000,44,9e-10,2
"262",30,1,"conf_26",15000,44,9e-10,2
"263",30,1,"conf_26",30000,44,9e-10,2
"264",30,1,"conf_26",45000,44,9e-10,2
"265",30,1,"conf_26",1500,45,0.0028430692,2
"266",30,1,"conf_26",3000,45,3.14e-08,2
"267",30,1,"conf_26",9000,45,9e-10,2
"268",30,1,"conf_26",15000,45,9e-10,2
"269",30,1,"conf_26",30000,45,9e-10,2
"270",30,1,"conf_26",45000,45,9e-10,2
"271",30,1,"conf_26",1500,46,0.0026755456,2
"272",30,1,"conf_26",3000,46,3.06e-08,2
"273",30,1,"conf_26",9000,46,9e-10,2
"274",30,1,"conf_26",15000,46,9e-10,2
"275",30,1,"conf_26",30000,46,9e-10,2
"276",30,1,"conf_26",45000,46,9e-10,2
"277",30,1,"conf_26",1500,47,0.0014126057,2
"278",30,1,"conf_26",3000,47,3.06e-08,2
"279",30,1,"conf_26",9000,47,8e-10,2
"280",30,1,"conf_26",15000,47,8e-10,2
"281",30,1,"conf_26",30000,47,8e-10,2
"282",30,1,"conf_26",45000,47,8e-10,2
"283",30,1,"conf_26",1500,48,0.0022034724,2
"284",30,1,"conf_26",3000,48,1.93e-08,2
"285",30,1,"conf_26",9000,48,9e-10,2
"286",30,1,"conf_26",15000,48,9e-10,2
"287",30,1,"conf_26",30000,48,9e-10,2
"288",30,1,"conf_26",45000,48,9e-10,2
"289",30,1,"conf_26",1500,49,0.0019301563,2
"290",30,1,"conf_26",3000,49,3.25e-08,2
"291",30,1,"conf_26",9000,49,8e-10,2
"292",30,1,"conf_26",15000,49,8e-10,2
"293",30,1,"conf_26",30000,49,8e-10,2
"294",30,1,"conf_26",45000,49,8e-10,2
"295",30,1,"conf_26",1500,50,0.000852958,2
"296",30,1,"conf_26",3000,50,1.1e-08,2
"297",30,1,"conf_26",9000,50,7e-10,2
"298",30,1,"conf_26",15000,50,7e-10,2
"299",30,1,"conf_26",30000,50,7e-10,2
"300",30,1,"conf_26",45000,50,7e-10,2
"301",30,10,"conf_26",1500,1,32492.9195446901,2
"302",30,10,"conf_26",3000,1,7852.93460444,2
"303",30,10,"conf_26",9000,1,426.9830440471,2
"304",30,10,"conf_26",15000,1,119.4821854565,2
"305",30,10,"conf_26",30000,1,0.396696097,2
"306",30,10,"conf_26",45000,1,7e-10,2
"307",30,10,"conf_26",1500,2,33193.8069933048,2
"308",30,10,"conf_26",3000,2,10222.4469211689,2
"309",30,10,"conf_26",9000,2,827.0717929253,2
"310",30,10,"conf_26",15000,2,83.4417309919,2
"311",30,10,"conf_26",30000,2,0.3819450103,2
"312",30,10,"conf_26",45000,2,5e-10,2
"313",30,10,"conf_26",1500,3,84231.1755011729,2
"314",30,10,"conf_26",3000,3,14615.9094932545,2
"315",30,10,"conf_26",9000,3,383.0613323184,2
"316",30,10,"conf_26",15000,3,99.1334517569,2
"317",30,10,"conf_26",30000,3,0.2802994487,2
"318",30,10,"conf_26",45000,3,1e-09,2
"319",30,10,"conf_26",1500,4,44979.504977185,2
"320",30,10,"conf_26",3000,4,16076.6641454276,2
"321",30,10,"conf_26",9000,4,294.1209770085,2
"322",30,10,"conf_26",15000,4,119.1629743594,2
"323",30,10,"conf_26",30000,4,1.3662072246,2
"324",30,10,"conf_26",45000,4,4e-10,2
"325",30,10,"conf_26",1500,5,24823.7017366203,2
"326",30,10,"conf_26",3000,5,7648.1343934806,2
"327",30,10,"conf_26",9000,5,572.7868653617,2
"328",30,10,"conf_26",15000,5,98.7041324744,2
"329",30,10,"conf_26",30000,5,5.9468468146,2
"330",30,10,"conf_26",45000,5,9e-10,2
"331",30,10,"conf_26",1500,6,43162.467276588,2
"332",30,10,"conf_26",3000,6,10328.3566878905,2
"333",30,10,"conf_26",9000,6,358.2553992988,2
"334",30,10,"conf_26",15000,6,103.0445930915,2
"335",30,10,"conf_26",30000,6,0.0236143473,2
"336",30,10,"conf_26",45000,6,1e-09,2
"337",30,10,"conf_26",1500,7,26764.8591865202,2
"338",30,10,"conf_26",3000,7,5009.6286415066,2
"339",30,10,"conf_26",9000,7,292.1578918743,2
"340",30,10,"conf_26",15000,7,71.5565302245,2
"341",30,10,"conf_26",30000,7,0.047152467,2
"342",30,10,"conf_26",45000,7,9e-10,2
"343",30,10,"conf_26",1500,8,46187.1307851991,2
"344",30,10,"conf_26",3000,8,18900.911046509,2
"345",30,10,"conf_26",9000,8,593.549996738,2
"346",30,10,"conf_26",15000,8,218.3793514539,2
"347",30,10,"conf_26",30000,8,0.8939280953,2
"348",30,10,"conf_26",45000,8,9e-10,2
"349",30,10,"conf_26",1500,9,43610.8700697161,2
"350",30,10,"conf_26",3000,9,11448.9120530919,2
"351",30,10,"conf_26",9000,9,589.141276663,2
"352",30,10,"conf_26",15000,9,107.6982638514,2
"353",30,10,"conf_26",30000,9,0.5045544138,2
"354",30,10,"conf_26",45000,9,8e-10,2
"355",30,10,"conf_26",1500,10,28876.0887329389,2
"356",30,10,"conf_26",3000,10,6857.1214841214,2
"357",30,10,"conf_26",9000,10,485.6172256628,2
"358",30,10,"conf_26",15000,10,112.6737774469,2
"359",30,10,"conf_26",30000,10,0.1299798424,2
"360",30,10,"conf_26",45000,10,9e-10,2
"361",30,10,"conf_26",1500,11,19639.3559741936,4
"362",30,10,"conf_26",3000,11,6589.607545165,4
"363",30,10,"conf_26",9000,11,499.9430710901,4
"364",30,10,"conf_26",15000,11,47.3362536212,4
"365",30,10,"conf_26",30000,11,0.1233935083,4
"366",30,10,"conf_26",45000,11,1e-09,4
"367",30,10,"conf_26",1500,12,31262.9068516156,4
"368",30,10,"conf_26",3000,12,9328.2297205058,4
"369",30,10,"conf_26",9000,12,768.280788274,4
"370",30,10,"conf_26",15000,12,140.9410506816,4
"371",30,10,"conf_26",30000,12,0.7353406918,4
"372",30,10,"conf_26",45000,12,9e-10,4
"373",30,10,"conf_26",1500,13,41635.1824264289,4
"374",30,10,"conf_26",3000,13,11341.3496575768,4
"375",30,10,"conf_26",9000,13,1035.3251946493,4
"376",30,10,"conf_26",15000,13,56.5553772155,4
"377",30,10,"conf_26",30000,13,0.4270337753,4
"378",30,10,"conf_26",45000,13,9e-10,4
"379",30,10,"conf_26",1500,14,49622.2002374448,4
"380",30,10,"conf_26",3000,14,13176.1738464221,4
"381",30,10,"conf_26",9000,14,1072.9175484051,4
"382",30,10,"conf_26",15000,14,346.0136933308,4
"383",30,10,"conf_26",30000,14,8.8377900582,4
"384",30,10,"conf_26",45000,14,1.03e-08,4
"385",30,10,"conf_26",1500,15,40179.8830945817,4
"386",30,10,"conf_26",3000,15,9573.529742056,4
"387",30,10,"conf_26",9000,15,788.8899482051,4
"388",30,10,"conf_26",15000,15,176.4259298418,4
