"","DIM","funcId","ID","runtime","run","f(x)","instance"
"1",30,1,"conf_246",1500,1,0.0116657147,1
"2",30,1,"conf_246",3000,1,4.342e-07,1
"3",30,1,"conf_246",9000,1,1e-09,1
"4",30,1,"conf_246",15000,1,1e-09,1
"5",30,1,"conf_246",30000,1,1e-09,1
"6",30,1,"conf_246",45000,1,1e-09,1
"7",30,1,"conf_246",1500,2,0.0158723921,1
"8",30,1,"conf_246",3000,2,1.2936e-06,1
"9",30,1,"conf_246",9000,2,1e-09,1
"10",30,1,"conf_246",15000,2,1e-09,1
"11",30,1,"conf_246",30000,2,1e-09,1
"12",30,1,"conf_246",45000,2,1e-09,1
"13",30,1,"conf_246",1500,3,0.0144301477,1
"14",30,1,"conf_246",3000,3,6.19e-07,1
"15",30,1,"conf_246",9000,3,1e-09,1
"16",30,1,"conf_246",15000,3,1e-09,1
"17",30,1,"conf_246",30000,3,1e-09,1
"18",30,1,"conf_246",45000,3,1e-09,1
"19",30,1,"conf_246",1500,4,0.0174868046,1
"20",30,1,"conf_246",3000,4,1.1282e-06,1
"21",30,1,"conf_246",9000,4,9e-10,1
"22",30,1,"conf_246",15000,4,9e-10,1
"23",30,1,"conf_246",30000,4,9e-10,1
"24",30,1,"conf_246",45000,4,9e-10,1
"25",30,1,"conf_246",1500,5,0.0102576952,1
"26",30,1,"conf_246",3000,5,7.954e-07,1
"27",30,1,"conf_246",9000,5,9e-10,1
"28",30,1,"conf_246",15000,5,9e-10,1
"29",30,1,"conf_246",30000,5,9e-10,1
"30",30,1,"conf_246",45000,5,9e-10,1
"31",30,1,"conf_246",1500,6,0.0152067444,1
"32",30,1,"conf_246",3000,6,8.944e-07,1
"33",30,1,"conf_246",9000,6,1e-09,1
"34",30,1,"conf_246",15000,6,1e-09,1
"35",30,1,"conf_246",30000,6,1e-09,1
"36",30,1,"conf_246",45000,6,1e-09,1
"37",30,1,"conf_246",1500,7,0.012070018,1
"38",30,1,"conf_246",3000,7,9.656e-07,1
"39",30,1,"conf_246",9000,7,1e-09,1
"40",30,1,"conf_246",15000,7,1e-09,1
"41",30,1,"conf_246",30000,7,1e-09,1
"42",30,1,"conf_246",45000,7,1e-09,1
"43",30,1,"conf_246",1500,8,0.0201687285,1
"44",30,1,"conf_246",3000,8,1.3859e-06,1
"45",30,1,"conf_246",9000,8,7e-10,1
"46",30,1,"conf_246",15000,8,7e-10,1
"47",30,1,"conf_246",30000,8,7e-10,1
"48",30,1,"conf_246",45000,8,7e-10,1
"49",30,1,"conf_246",1500,9,0.0144751137,1
"50",30,1,"conf_246",3000,9,1.6367e-06,1
"51",30,1,"conf_246",9000,9,1e-09,1
"52",30,1,"conf_246",15000,9,1e-09,1
"53",30,1,"conf_246",30000,9,1e-09,1
"54",30,1,"conf_246",45000,9,1e-09,1
"55",30,1,"conf_246",1500,10,0.0121961253,1
"56",30,1,"conf_246",3000,10,1.144e-06,1
"57",30,1,"conf_246",9000,10,8e-10,1
"58",30,1,"conf_246",15000,10,8e-10,1
"59",30,1,"conf_246",30000,10,8e-10,1
"60",30,1,"conf_246",45000,10,8e-10,1
"61",30,1,"conf_246",1500,11,0.0074981761,4
"62",30,1,"conf_246",3000,11,8.358e-07,4
"63",30,1,"conf_246",9000,11,7e-10,4
"64",30,1,"conf_246",15000,11,7e-10,4
"65",30,1,"conf_246",30000,11,7e-10,4
"66",30,1,"conf_246",45000,11,7e-10,4
"67",30,1,"conf_246",1500,12,0.0255578965,4
"68",30,1,"conf_246",3000,12,2.7758e-06,4
"69",30,1,"conf_246",9000,12,9e-10,4
"70",30,1,"conf_246",15000,12,9e-10,4
"71",30,1,"conf_246",30000,12,9e-10,4
"72",30,1,"conf_246",45000,12,9e-10,4
"73",30,1,"conf_246",1500,13,0.0095013338,4
"74",30,1,"conf_246",3000,13,4.858e-07,4
"75",30,1,"conf_246",9000,13,9e-10,4
"76",30,1,"conf_246",15000,13,9e-10,4
"77",30,1,"conf_246",30000,13,9e-10,4
"78",30,1,"conf_246",45000,13,9e-10,4
"79",30,1,"conf_246",1500,14,0.0125395328,4
"80",30,1,"conf_246",3000,14,1.1472e-06,4
"81",30,1,"conf_246",9000,14,8e-10,4
"82",30,1,"conf_246",15000,14,8e-10,4
"83",30,1,"conf_246",30000,14,8e-10,4
"84",30,1,"conf_246",45000,14,8e-10,4
"85",30,1,"conf_246",1500,15,0.0106819765,4
"86",30,1,"conf_246",3000,15,5.038e-07,4
"87",30,1,"conf_246",9000,15,1e-09,4
"88",30,1,"conf_246",15000,15,1e-09,4
"89",30,1,"conf_246",30000,15,1e-09,4
"90",30,1,"conf_246",45000,15,1e-09,4
"91",30,1,"conf_246",1500,16,0.0140492366,4
"92",30,1,"conf_246",3000,16,2.1802e-06,4
"93",30,1,"conf_246",9000,16,9e-10,4
"94",30,1,"conf_246",15000,16,9e-10,4
"95",30,1,"conf_246",30000,16,9e-10,4
"96",30,1,"conf_246",45000,16,9e-10,4
"97",30,1,"conf_246",1500,17,0.0204061074,4
"98",30,1,"conf_246",3000,17,1.2895e-06,4
"99",30,1,"conf_246",9000,17,1e-09,4
"100",30,1,"conf_246",15000,17,1e-09,4
"101",30,1,"conf_246",30000,17,1e-09,4
"102",30,1,"conf_246",45000,17,1e-09,4
"103",30,1,"conf_246",1500,18,0.0116390851,4
"104",30,1,"conf_246",3000,18,9.114e-07,4
"105",30,1,"conf_246",9000,18,9e-10,4
"106",30,1,"conf_246",15000,18,9e-10,4
"107",30,1,"conf_246",30000,18,9e-10,4
"108",30,1,"conf_246",45000,18,9e-10,4
"109",30,1,"conf_246",1500,19,0.0078511238,4
"110",30,1,"conf_246",3000,19,8.106e-07,4
"111",30,1,"conf_246",9000,19,8e-10,4
"112",30,1,"conf_246",15000,19,8e-10,4
"113",30,1,"conf_246",30000,19,8e-10,4
"114",30,1,"conf_246",45000,19,8e-10,4
"115",30,1,"conf_246",1500,20,0.0099397251,4
"116",30,1,"conf_246",3000,20,1.6273e-06,4
"117",30,1,"conf_246",9000,20,9e-10,4
"118",30,1,"conf_246",15000,20,9e-10,4
"119",30,1,"conf_246",30000,20,9e-10,4
"120",30,1,"conf_246",45000,20,9e-10,4
"121",30,1,"conf_246",1500,21,0.0133675112,5
"122",30,1,"conf_246",3000,21,1.4711e-06,5
"123",30,1,"conf_246",9000,21,9e-10,5
"124",30,1,"conf_246",15000,21,9e-10,5
"125",30,1,"conf_246",30000,21,9e-10,5
"126",30,1,"conf_246",45000,21,9e-10,5
"127",30,1,"conf_246",1500,22,0.0127416186,5
"128",30,1,"conf_246",3000,22,8.035e-07,5
"129",30,1,"conf_246",9000,22,1e-09,5
"130",30,1,"conf_246",15000,22,1e-09,5
"131",30,1,"conf_246",30000,22,1e-09,5
"132",30,1,"conf_246",45000,22,1e-09,5
"133",30,1,"conf_246",1500,23,0.0097401499,5
"134",30,1,"conf_246",3000,23,6.985e-07,5
"135",30,1,"conf_246",9000,23,1e-09,5
"136",30,1,"conf_246",15000,23,1e-09,5
"137",30,1,"conf_246",30000,23,1e-09,5
"138",30,1,"conf_246",45000,23,1e-09,5
"139",30,1,"conf_246",1500,24,0.0110167391,5
"140",30,1,"conf_246",3000,24,6.152e-07,5
"141",30,1,"conf_246",9000,24,1e-09,5
"142",30,1,"conf_246",15000,24,1e-09,5
"143",30,1,"conf_246",30000,24,1e-09,5
"144",30,1,"conf_246",45000,24,1e-09,5
"145",30,1,"conf_246",1500,25,0.0068936092,5
"146",30,1,"conf_246",3000,25,3.269e-07,5
"147",30,1,"conf_246",9000,25,9e-10,5
"148",30,1,"conf_246",15000,25,9e-10,5
"149",30,1,"conf_246",30000,25,9e-10,5
"150",30,1,"conf_246",45000,25,9e-10,5
"151",30,1,"conf_246",1500,26,0.0138997598,5
"152",30,1,"conf_246",3000,26,2.3759e-06,5
"153",30,1,"conf_246",9000,26,7e-10,5
"154",30,1,"conf_246",15000,26,7e-10,5
"155",30,1,"conf_246",30000,26,7e-10,5
"156",30,1,"conf_246",45000,26,7e-10,5
"157",30,1,"conf_246",1500,27,0.0164126908,5
"158",30,1,"conf_246",3000,27,1.3384e-06,5
"159",30,1,"conf_246",9000,27,1e-09,5
"160",30,1,"conf_246",15000,27,1e-09,5
"161",30,1,"conf_246",30000,27,1e-09,5
"162",30,1,"conf_246",45000,27,1e-09,5
"163",30,1,"conf_246",1500,28,0.008096379,5
"164",30,1,"conf_246",3000,28,4.214e-07,5
"165",30,1,"conf_246",9000,28,6e-10,5
"166",30,1,"conf_246",15000,28,6e-10,5
"167",30,1,"conf_246",30000,28,6e-10,5
"168",30,1,"conf_246",45000,28,6e-10,5
"169",30,1,"conf_246",1500,29,0.0102061276,5
"170",30,1,"conf_246",3000,29,6.951e-07,5
"171",30,1,"conf_246",9000,29,8e-10,5
"172",30,1,"conf_246",15000,29,8e-10,5
"173",30,1,"conf_246",30000,29,8e-10,5
"174",30,1,"conf_246",45000,29,8e-10,5
"175",30,1,"conf_246",1500,30,0.0092530657,5
"176",30,1,"conf_246",3000,30,1.0351e-06,5
"177",30,1,"conf_246",9000,30,7e-10,5
"178",30,1,"conf_246",15000,30,7e-10,5
"179",30,1,"conf_246",30000,30,7e-10,5
"180",30,1,"conf_246",45000,30,7e-10,5
"181",30,1,"conf_246",1500,31,0.0197166471,3
"182",30,1,"conf_246",3000,31,3.9807e-06,3
"183",30,1,"conf_246",9000,31,7e-10,3
"184",30,1,"conf_246",15000,31,7e-10,3
"185",30,1,"conf_246",30000,31,7e-10,3
"186",30,1,"conf_246",45000,31,7e-10,3
"187",30,1,"conf_246",1500,32,0.0117037388,3
"188",30,1,"conf_246",3000,32,1.2928e-06,3
"189",30,1,"conf_246",9000,32,9e-10,3
"190",30,1,"conf_246",15000,32,9e-10,3
"191",30,1,"conf_246",30000,32,9e-10,3
"192",30,1,"conf_246",45000,32,9e-10,3
"193",30,1,"conf_246",1500,33,0.0121273883,3
"194",30,1,"conf_246",3000,33,7.891e-07,3
"195",30,1,"conf_246",9000,33,1e-09,3
"196",30,1,"conf_246",15000,33,1e-09,3
"197",30,1,"conf_246",30000,33,1e-09,3
"198",30,1,"conf_246",45000,33,1e-09,3
"199",30,1,"conf_246",1500,34,0.0086635092,3
"200",30,1,"conf_246",3000,34,8.692e-07,3
"201",30,1,"conf_246",9000,34,9e-10,3
"202",30,1,"conf_246",15000,34,9e-10,3
"203",30,1,"conf_246",30000,34,9e-10,3
"204",30,1,"conf_246",45000,34,9e-10,3
"205",30,1,"conf_246",1500,35,0.0083153117,3
"206",30,1,"conf_246",3000,35,7.238e-07,3
"207",30,1,"conf_246",9000,35,8e-10,3
"208",30,1,"conf_246",15000,35,8e-10,3
"209",30,1,"conf_246",30000,35,8e-10,3
"210",30,1,"conf_246",45000,35,8e-10,3
"211",30,1,"conf_246",1500,36,0.0162685917,3
"212",30,1,"conf_246",3000,36,1.0461e-06,3
"213",30,1,"conf_246",9000,36,9e-10,3
"214",30,1,"conf_246",15000,36,9e-10,3
"215",30,1,"conf_246",30000,36,9e-10,3
