"","DIM","funcId","ID","runtime","run","f(x)","instance"
"1",5,1,"conf_17",250,1,0.1359191757,1
"2",5,1,"conf_17",500,1,0.0007762836,1
"3",5,1,"conf_17",1500,1,7e-10,1
"4",5,1,"conf_17",2500,1,7e-10,1
"5",5,1,"conf_17",5000,1,7e-10,1
"6",5,1,"conf_17",7500,1,7e-10,1
"7",5,1,"conf_17",250,2,0.0697098652,1
"8",5,1,"conf_17",500,2,0.0007569965,1
"9",5,1,"conf_17",1500,2,8e-10,1
"10",5,1,"conf_17",2500,2,8e-10,1
"11",5,1,"conf_17",5000,2,8e-10,1
"12",5,1,"conf_17",7500,2,8e-10,1
"13",5,1,"conf_17",250,3,0.2913721405,1
"14",5,1,"conf_17",500,3,0.0012540419,1
"15",5,1,"conf_17",1500,3,1e-09,1
"16",5,1,"conf_17",2500,3,1e-09,1
"17",5,1,"conf_17",5000,3,1e-09,1
"18",5,1,"conf_17",7500,3,1e-09,1
"19",5,1,"conf_17",250,4,0.0638501557,1
"20",5,1,"conf_17",500,4,0.0012817521,1
"21",5,1,"conf_17",1500,4,8e-10,1
"22",5,1,"conf_17",2500,4,8e-10,1
"23",5,1,"conf_17",5000,4,8e-10,1
"24",5,1,"conf_17",7500,4,8e-10,1
"25",5,1,"conf_17",250,5,0.2397406053,1
"26",5,1,"conf_17",500,5,0.0016007754,1
"27",5,1,"conf_17",1500,5,8e-10,1
"28",5,1,"conf_17",2500,5,8e-10,1
"29",5,1,"conf_17",5000,5,8e-10,1
"30",5,1,"conf_17",7500,5,8e-10,1
"31",5,1,"conf_17",250,6,0.1546301837,1
"32",5,1,"conf_17",500,6,0.001047771,1
"33",5,1,"conf_17",1500,6,7e-10,1
"34",5,1,"conf_17",2500,6,7e-10,1
"35",5,1,"conf_17",5000,6,7e-10,1
"36",5,1,"conf_17",7500,6,7e-10,1
"37",5,1,"conf_17",250,7,0.0298538024,1
"38",5,1,"conf_17",500,7,0.0003308294,1
"39",5,1,"conf_17",1500,7,4e-10,1
"40",5,1,"conf_17",2500,7,4e-10,1
"41",5,1,"conf_17",5000,7,4e-10,1
"42",5,1,"conf_17",7500,7,4e-10,1
"43",5,1,"conf_17",250,8,0.1391541045,1
"44",5,1,"conf_17",500,8,0.0011571258,1
"45",5,1,"conf_17",1500,8,2e-10,1
"46",5,1,"conf_17",2500,8,2e-10,1
"47",5,1,"conf_17",5000,8,2e-10,1
"48",5,1,"conf_17",7500,8,2e-10,1
"49",5,1,"conf_17",250,9,0.0635052808,1
"50",5,1,"conf_17",500,9,0.0002711992,1
"51",5,1,"conf_17",1500,9,3e-10,1
"52",5,1,"conf_17",2500,9,3e-10,1
"53",5,1,"conf_17",5000,9,3e-10,1
"54",5,1,"conf_17",7500,9,3e-10,1
"55",5,1,"conf_17",250,10,0.0867686953,1
"56",5,1,"conf_17",500,10,0.0007564781,1
"57",5,1,"conf_17",1500,10,7e-10,1
"58",5,1,"conf_17",2500,10,7e-10,1
"59",5,1,"conf_17",5000,10,7e-10,1
"60",5,1,"conf_17",7500,10,7e-10,1
"61",5,1,"conf_17",250,11,0.2412904274,2
"62",5,1,"conf_17",500,11,0.0033908725,2
"63",5,1,"conf_17",1500,11,3e-10,2
"64",5,1,"conf_17",2500,11,3e-10,2
"65",5,1,"conf_17",5000,11,3e-10,2
"66",5,1,"conf_17",7500,11,3e-10,2
"67",5,1,"conf_17",250,12,0.2080093267,2
"68",5,1,"conf_17",500,12,0.0007113841,2
"69",5,1,"conf_17",1500,12,9e-10,2
"70",5,1,"conf_17",2500,12,9e-10,2
"71",5,1,"conf_17",5000,12,9e-10,2
"72",5,1,"conf_17",7500,12,9e-10,2
"73",5,1,"conf_17",250,13,0.2157870009,2
"74",5,1,"conf_17",500,13,0.0029655823,2
"75",5,1,"conf_17",1500,13,7e-10,2
"76",5,1,"conf_17",2500,13,7e-10,2
"77",5,1,"conf_17",5000,13,7e-10,2
"78",5,1,"conf_17",7500,13,7e-10,2
"79",5,1,"conf_17",250,14,0.5231677663,2
"80",5,1,"conf_17",500,14,0.001742169,2
"81",5,1,"conf_17",1500,14,9e-10,2
"82",5,1,"conf_17",2500,14,9e-10,2
"83",5,1,"conf_17",5000,14,9e-10,2
"84",5,1,"conf_17",7500,14,9e-10,2
"85",5,1,"conf_17",250,15,0.194695057,2
"86",5,1,"conf_17",500,15,0.0026534186,2
"87",5,1,"conf_17",1500,15,1e-09,2
"88",5,1,"conf_17",2500,15,1e-09,2
"89",5,1,"conf_17",5000,15,1e-09,2
"90",5,1,"conf_17",7500,15,1e-09,2
"91",5,1,"conf_17",250,16,0.0483599349,2
"92",5,1,"conf_17",500,16,0.0002161465,2
"93",5,1,"conf_17",1500,16,8e-10,2
"94",5,1,"conf_17",2500,16,8e-10,2
"95",5,1,"conf_17",5000,16,8e-10,2
"96",5,1,"conf_17",7500,16,8e-10,2
"97",5,1,"conf_17",250,17,0.2245909943,2
"98",5,1,"conf_17",500,17,0.003435375,2
"99",5,1,"conf_17",1500,17,7e-10,2
"100",5,1,"conf_17",2500,17,7e-10,2
"101",5,1,"conf_17",5000,17,7e-10,2
"102",5,1,"conf_17",7500,17,7e-10,2
"103",5,1,"conf_17",250,18,0.3779336783,2
"104",5,1,"conf_17",500,18,0.0026936915,2
"105",5,1,"conf_17",1500,18,5e-10,2
"106",5,1,"conf_17",2500,18,5e-10,2
"107",5,1,"conf_17",5000,18,5e-10,2
"108",5,1,"conf_17",7500,18,5e-10,2
"109",5,1,"conf_17",250,19,0.109317657,2
"110",5,1,"conf_17",500,19,0.0021063927,2
"111",5,1,"conf_17",1500,19,1e-10,2
"112",5,1,"conf_17",2500,19,1e-10,2
"113",5,1,"conf_17",5000,19,1e-10,2
"114",5,1,"conf_17",7500,19,1e-10,2
"115",5,1,"conf_17",250,20,0.1070792653,2
"116",5,1,"conf_17",500,20,0.0025148556,2
"117",5,1,"conf_17",1500,20,6e-10,2
"118",5,1,"conf_17",2500,20,6e-10,2
"119",5,1,"conf_17",5000,20,6e-10,2
"120",5,1,"conf_17",7500,20,6e-10,2
"121",5,1,"conf_17",250,21,0.0633738788,4
"122",5,1,"conf_17",500,21,0.0003926231,4
"123",5,1,"conf_17",1500,21,1e-09,4
"124",5,1,"conf_17",2500,21,1e-09,4
"125",5,1,"conf_17",5000,21,1e-09,4
"126",5,1,"conf_17",7500,21,1e-09,4
"127",5,1,"conf_17",250,22,0.1513140499,4
"128",5,1,"conf_17",500,22,0.0020601038,4
"129",5,1,"conf_17",1500,22,9e-10,4
"130",5,1,"conf_17",2500,22,9e-10,4
"131",5,1,"conf_17",5000,22,9e-10,4
"132",5,1,"conf_17",7500,22,9e-10,4
"133",5,1,"conf_17",250,23,0.3716404612,4
"134",5,1,"conf_17",500,23,0.0018528208,4
"135",5,1,"conf_17",1500,23,2e-10,4
"136",5,1,"conf_17",2500,23,2e-10,4
"137",5,1,"conf_17",5000,23,2e-10,4
"138",5,1,"conf_17",7500,23,2e-10,4
"139",5,1,"conf_17",250,24,0.1037754885,4
"140",5,1,"conf_17",500,24,0.0008047278,4
"141",5,1,"conf_17",1500,24,8e-10,4
"142",5,1,"conf_17",2500,24,8e-10,4
"143",5,1,"conf_17",5000,24,8e-10,4
"144",5,1,"conf_17",7500,24,8e-10,4
"145",5,1,"conf_17",250,25,0.043721307,4
"146",5,1,"conf_17",500,25,0.0005158493,4
"147",5,1,"conf_17",1500,25,5e-10,4
"148",5,1,"conf_17",2500,25,5e-10,4
"149",5,1,"conf_17",5000,25,5e-10,4
"150",5,1,"conf_17",7500,25,5e-10,4
"151",5,1,"conf_17",250,26,0.1464333965,4
"152",5,1,"conf_17",500,26,0.0004270129,4
"153",5,1,"conf_17",1500,26,7e-10,4
"154",5,1,"conf_17",2500,26,7e-10,4
"155",5,1,"conf_17",5000,26,7e-10,4
"156",5,1,"conf_17",7500,26,7e-10,4
"157",5,1,"conf_17",250,27,0.0622342818,4
"158",5,1,"conf_17",500,27,0.0005592996,4
"159",5,1,"conf_17",1500,27,6e-10,4
"160",5,1,"conf_17",2500,27,6e-10,4
"161",5,1,"conf_17",5000,27,6e-10,4
"162",5,1,"conf_17",7500,27,6e-10,4
"163",5,1,"conf_17",250,28,0.1695670391,4
"164",5,1,"conf_17",500,28,0.0014394045,4
"165",5,1,"conf_17",1500,28,4e-10,4
"166",5,1,"conf_17",2500,28,4e-10,4
"167",5,1,"conf_17",5000,28,4e-10,4
"168",5,1,"conf_17",7500,28,4e-10,4
"169",5,1,"conf_17",250,29,0.0296664957,4
"170",5,1,"conf_17",500,29,0.0001508136,4
"171",5,1,"conf_17",1500,29,4e-10,4
"172",5,1,"conf_17",2500,29,4e-10,4
"173",5,1,"conf_17",5000,29,4e-10,4
"174",5,1,"conf_17",7500,29,4e-10,4
"175",5,1,"conf_17",250,30,0.1063817362,4
"176",5,1,"conf_17",500,30,0.0007008441,4
"177",5,1,"conf_17",1500,30,6e-10,4
"178",5,1,"conf_17",2500,30,6e-10,4
"179",5,1,"conf_17",5000,30,6e-10,4
"180",5,1,"conf_17",7500,30,6e-10,4
"181",5,1,"conf_17",250,31,0.1277353025,3
"182",5,1,"conf_17",500,31,0.0033924642,3
"183",5,1,"conf_17",1500,31,5e-10,3
"184",5,1,"conf_17",2500,31,5e-10,3
"185",5,1,"conf_17",5000,31,5e-10,3
"186",5,1,"conf_17",7500,31,5e-10,3
"187",5,1,"conf_17",250,32,0.6414778076,3
"188",5,1,"conf_17",500,32,0.0027121984,3
"189",5,1,"conf_17",1500,32,8e-10,3
"190",5,1,"conf_17",2500,32,8e-10,3
"191",5,1,"conf_17",5000,32,8e-10,3
"192",5,1,"conf_17",7500,32,8e-10,3
"193",5,1,"conf_17",250,33,0.0749022005,3
"194",5,1,"conf_17",500,33,0.0005334221,3
"195",5,1,"conf_17",1500,33,7e-10,3
"196",5,1,"conf_17",2500,33,7e-10,3
