"","DIM","funcId","ID","runtime","run","f(x)","instance"
"1",30,1,"conf_62",1500,1,0.0006827759,1
"2",30,1,"conf_62",3000,1,6.8e-09,1
"3",30,1,"conf_62",9000,1,9e-10,1
"4",30,1,"conf_62",15000,1,9e-10,1
"5",30,1,"conf_62",30000,1,9e-10,1
"6",30,1,"conf_62",45000,1,9e-10,1
"7",30,1,"conf_62",1500,2,0.0011978683,1
"8",30,1,"conf_62",3000,2,8.2e-09,1
"9",30,1,"conf_62",9000,2,1e-09,1
"10",30,1,"conf_62",15000,2,1e-09,1
"11",30,1,"conf_62",30000,2,1e-09,1
"12",30,1,"conf_62",45000,2,1e-09,1
"13",30,1,"conf_62",1500,3,0.0019872153,1
"14",30,1,"conf_62",3000,3,3.7e-08,1
"15",30,1,"conf_62",9000,3,7e-10,1
"16",30,1,"conf_62",15000,3,7e-10,1
"17",30,1,"conf_62",30000,3,7e-10,1
"18",30,1,"conf_62",45000,3,7e-10,1
"19",30,1,"conf_62",1500,4,0.0006130307,1
"20",30,1,"conf_62",3000,4,1.02e-08,1
"21",30,1,"conf_62",9000,4,1e-09,1
"22",30,1,"conf_62",15000,4,1e-09,1
"23",30,1,"conf_62",30000,4,1e-09,1
"24",30,1,"conf_62",45000,4,1e-09,1
"25",30,1,"conf_62",1500,5,0.0015263449,1
"26",30,1,"conf_62",3000,5,1.9e-09,1
"27",30,1,"conf_62",9000,5,9e-10,1
"28",30,1,"conf_62",15000,5,9e-10,1
"29",30,1,"conf_62",30000,5,9e-10,1
"30",30,1,"conf_62",45000,5,9e-10,1
"31",30,1,"conf_62",1500,6,0.0003419346,1
"32",30,1,"conf_62",3000,6,8.3e-09,1
"33",30,1,"conf_62",9000,6,8e-10,1
"34",30,1,"conf_62",15000,6,8e-10,1
"35",30,1,"conf_62",30000,6,8e-10,1
"36",30,1,"conf_62",45000,6,8e-10,1
"37",30,1,"conf_62",1500,7,0.0006917016,1
"38",30,1,"conf_62",3000,7,1.19e-08,1
"39",30,1,"conf_62",9000,7,8e-10,1
"40",30,1,"conf_62",15000,7,8e-10,1
"41",30,1,"conf_62",30000,7,8e-10,1
"42",30,1,"conf_62",45000,7,8e-10,1
"43",30,1,"conf_62",1500,8,0.0013855301,1
"44",30,1,"conf_62",3000,8,8.6e-09,1
"45",30,1,"conf_62",9000,8,8e-10,1
"46",30,1,"conf_62",15000,8,8e-10,1
"47",30,1,"conf_62",30000,8,8e-10,1
"48",30,1,"conf_62",45000,8,8e-10,1
"49",30,1,"conf_62",1500,9,0.0009330426,1
"50",30,1,"conf_62",3000,9,6e-09,1
"51",30,1,"conf_62",9000,9,7e-10,1
"52",30,1,"conf_62",15000,9,7e-10,1
"53",30,1,"conf_62",30000,9,7e-10,1
"54",30,1,"conf_62",45000,9,7e-10,1
"55",30,1,"conf_62",1500,10,0.0008567838,1
"56",30,1,"conf_62",3000,10,1.65e-08,1
"57",30,1,"conf_62",9000,10,1e-09,1
"58",30,1,"conf_62",15000,10,1e-09,1
"59",30,1,"conf_62",30000,10,1e-09,1
"60",30,1,"conf_62",45000,10,1e-09,1
"61",30,1,"conf_62",1500,11,0.001494363,4
"62",30,1,"conf_62",3000,11,3.78e-08,4
"63",30,1,"conf_62",9000,11,1e-09,4
"64",30,1,"conf_62",15000,11,1e-09,4
"65",30,1,"conf_62",30000,11,1e-09,4
"66",30,1,"conf_62",45000,11,1e-09,4
"67",30,1,"conf_62",1500,12,0.0006966856,4
"68",30,1,"conf_62",3000,12,5.7e-09,4
"69",30,1,"conf_62",9000,12,9e-10,4
"70",30,1,"conf_62",15000,12,9e-10,4
"71",30,1,"conf_62",30000,12,9e-10,4
"72",30,1,"conf_62",45000,12,9e-10,4
"73",30,1,"conf_62",1500,13,0.0005304185,4
"74",30,1,"conf_62",3000,13,3.2e-09,4
"75",30,1,"conf_62",9000,13,7e-10,4
"76",30,1,"conf_62",15000,13,7e-10,4
"77",30,1,"conf_62",30000,13,7e-10,4
"78",30,1,"conf_62",45000,13,7e-10,4
"79",30,1,"conf_62",1500,14,0.0028979378,4
"80",30,1,"conf_62",3000,14,1.016e-07,4
"81",30,1,"conf_62",9000,14,7e-10,4
"82",30,1,"conf_62",15000,14,7e-10,4
"83",30,1,"conf_62",30000,14,7e-10,4
"84",30,1,"conf_62",45000,14,7e-10,4
"85",30,1,"conf_62",1500,15,0.0017436965,4
"86",30,1,"conf_62",3000,15,3.09e-08,4
"87",30,1,"conf_62",9000,15,7e-10,4
"88",30,1,"conf_62",15000,15,7e-10,4
"89",30,1,"conf_62",30000,15,7e-10,4
"90",30,1,"conf_62",45000,15,7e-10,4
"91",30,1,"conf_62",1500,16,0.0004207492,4
"92",30,1,"conf_62",3000,16,2.2e-09,4
"93",30,1,"conf_62",9000,16,9e-10,4
"94",30,1,"conf_62",15000,16,9e-10,4
"95",30,1,"conf_62",30000,16,9e-10,4
"96",30,1,"conf_62",45000,16,9e-10,4
"97",30,1,"conf_62",1500,17,0.0011712932,4
"98",30,1,"conf_62",3000,17,1.22e-08,4
"99",30,1,"conf_62",9000,17,9e-10,4
"100",30,1,"conf_62",15000,17,9e-10,4
"101",30,1,"conf_62",30000,17,9e-10,4
"102",30,1,"conf_62",45000,17,9e-10,4
"103",30,1,"conf_62",1500,18,0.0016849545,4
"104",30,1,"conf_62",3000,18,4.3e-09,4
"105",30,1,"conf_62",9000,18,9e-10,4
"106",30,1,"conf_62",15000,18,9e-10,4
"107",30,1,"conf_62",30000,18,9e-10,4
"108",30,1,"conf_62",45000,18,9e-10,4
"109",30,1,"conf_62",1500,19,0.0010391229,4
"110",30,1,"conf_62",3000,19,1.24e-08,4
"111",30,1,"conf_62",9000,19,8e-10,4
"112",30,1,"conf_62",15000,19,8e-10,4
"113",30,1,"conf_62",30000,19,8e-10,4
"114",30,1,"conf_62",45000,19,8e-10,4
"115",30,1,"conf_62",1500,20,0.001112426,4
"116",30,1,"conf_62",3000,20,6.9e-09,4
"117",30,1,"conf_62",9000,20,9e-10,4
"118",30,1,"conf_62",15000,20,9e-10,4
"119",30,1,"conf_62",30000,20,9e-10,4
"120",30,1,"conf_62",45000,20,9e-10,4
"121",30,1,"conf_62",1500,21,0.0021068251,2
"122",30,1,"conf_62",3000,21,7.6e-09,2
"123",30,1,"conf_62",9000,21,1e-09,2
"124",30,1,"conf_62",15000,21,1e-09,2
"125",30,1,"conf_62",30000,21,1e-09,2
"126",30,1,"conf_62",45000,21,1e-09,2
"127",30,1,"conf_62",1500,22,0.0007550311,2
"128",30,1,"conf_62",3000,22,6.2e-09,2
"129",30,1,"conf_62",9000,22,9e-10,2
"130",30,1,"conf_62",15000,22,9e-10,2
"131",30,1,"conf_62",30000,22,9e-10,2
"132",30,1,"conf_62",45000,22,9e-10,2
"133",30,1,"conf_62",1500,23,0.0018383758,2
"134",30,1,"conf_62",3000,23,1.36e-08,2
"135",30,1,"conf_62",9000,23,9e-10,2
"136",30,1,"conf_62",15000,23,9e-10,2
"137",30,1,"conf_62",30000,23,9e-10,2
"138",30,1,"conf_62",45000,23,9e-10,2
"139",30,1,"conf_62",1500,24,0.0018590924,2
"140",30,1,"conf_62",3000,24,9.2e-09,2
"141",30,1,"conf_62",9000,24,9e-10,2
"142",30,1,"conf_62",15000,24,9e-10,2
"143",30,1,"conf_62",30000,24,9e-10,2
"144",30,1,"conf_62",45000,24,9e-10,2
"145",30,1,"conf_62",1500,25,0.0022675408,2
"146",30,1,"conf_62",3000,25,2.96e-08,2
"147",30,1,"conf_62",9000,25,1e-09,2
"148",30,1,"conf_62",15000,25,1e-09,2
"149",30,1,"conf_62",30000,25,1e-09,2
"150",30,1,"conf_62",45000,25,1e-09,2
"151",30,1,"conf_62",1500,26,0.0006842216,2
"152",30,1,"conf_62",3000,26,8e-09,2
"153",30,1,"conf_62",9000,26,9e-10,2
"154",30,1,"conf_62",15000,26,9e-10,2
"155",30,1,"conf_62",30000,26,9e-10,2
"156",30,1,"conf_62",45000,26,9e-10,2
"157",30,1,"conf_62",1500,27,0.0006161609,2
"158",30,1,"conf_62",3000,27,5.9e-09,2
"159",30,1,"conf_62",9000,27,8e-10,2
"160",30,1,"conf_62",15000,27,8e-10,2
"161",30,1,"conf_62",30000,27,8e-10,2
"162",30,1,"conf_62",45000,27,8e-10,2
"163",30,1,"conf_62",1500,28,0.0017803889,2
"164",30,1,"conf_62",3000,28,3.42e-08,2
"165",30,1,"conf_62",9000,28,8e-10,2
"166",30,1,"conf_62",15000,28,8e-10,2
"167",30,1,"conf_62",30000,28,8e-10,2
"168",30,1,"conf_62",45000,28,8e-10,2
"169",30,1,"conf_62",1500,29,0.0014159734,2
"170",30,1,"conf_62",3000,29,3.1e-09,2
"171",30,1,"conf_62",9000,29,8e-10,2
"172",30,1,"conf_62",15000,29,8e-10,2
"173",30,1,"conf_62",30000,29,8e-10,2
"174",30,1,"conf_62",45000,29,8e-10,2
"175",30,1,"conf_62",1500,30,0.0017030725,2
"176",30,1,"conf_62",3000,30,1.44e-08,2
"177",30,1,"conf_62",9000,30,1e-09,2
"178",30,1,"conf_62",15000,30,1e-09,2
"179",30,1,"conf_62",30000,30,1e-09,2
"180",30,1,"conf_62",45000,30,1e-09,2
"181",30,1,"conf_62",1500,31,0.0010409999,3
"182",30,1,"conf_62",3000,31,1.08e-08,3
"183",30,1,"conf_62",9000,31,9e-10,3
"184",30,1,"conf_62",15000,31,9e-10,3
"185",30,1,"conf_62",30000,31,9e-10,3
"186",30,1,"conf_62",45000,31,9e-10,3
"187",30,1,"conf_62",1500,32,0.0007215316,3
"188",30,1,"conf_62",3000,32,1.08e-08,3
"189",30,1,"conf_62",9000,32,1e-09,3
"190",30,1,"conf_62",15000,32,1e-09,3
"191",30,1,"conf_62",30000,32,1e-09,3
"192",30,1,"conf_62",45000,32,1e-09,3
"193",30,1,"conf_62",1500,33,0.0009794054,3
"194",30,1,"conf_62",3000,33,8e-09,3
"195",30,1,"conf_62",9000,33,9e-10,3
"196",30,1,"conf_62",15000,33,9e-10,3
"197",30,1,"conf_62",30000,33,9e-10,3
"198",30,1,"conf_62",45000,33,9e-10,3
"199",30,1,"conf_62",1500,34,0.0017261604,3
"200",30,1,"conf_62",3000,34,1.13e-08,3
"201",30,1,"conf_62",9000,34,1e-09,3
"202",30,1,"conf_62",15000,34,1e-09,3
"203",30,1,"conf_62",30000,34,1e-09,3
"204",30,1,"conf_62",45000,34,1e-09,3
"205",30,1,"conf_62",1500,35,0.001129165,3
"206",30,1,"conf_62",3000,35,1.15e-08,3
"207",30,1,"conf_62",9000,35,9e-10,3
"208",30,1,"conf_62",15000,35,9e-10,3
"209",30,1,"conf_62",30000,35,9e-10,3
"210",30,1,"conf_62",45000,35,9e-10,3
"211",30,1,"conf_62",1500,36,0.0037705539,3
"212",30,1,"conf_62",3000,36,8.29e-08,3
"213",30,1,"conf_62",9000,36,1e-09,3
"214",30,1,"conf_62",15000,36,1e-09,3
"215",30,1,"conf_62",30000,36,1e-09,3
"216",30,1,"conf_62",45000,36,1e-09,3
"217",30,1,"conf_62",1500,37,0.001757547,3
