"","DIM","funcId","ID","runtime","run","f(x)","instance"
"1",5,1,"conf_188",250,1,0.0028638807,1
"2",5,1,"conf_188",500,1,2.16e-07,1
"3",5,1,"conf_188",1500,1,3e-10,1
"4",5,1,"conf_188",2500,1,3e-10,1
"5",5,1,"conf_188",5000,1,3e-10,1
"6",5,1,"conf_188",7500,1,3e-10,1
"7",5,1,"conf_188",250,2,0.0005376559,1
"8",5,1,"conf_188",500,2,2.262e-06,1
"9",5,1,"conf_188",1500,2,1e-09,1
"10",5,1,"conf_188",2500,2,1e-09,1
"11",5,1,"conf_188",5000,2,1e-09,1
"12",5,1,"conf_188",7500,2,1e-09,1
"13",5,1,"conf_188",250,3,0.0057131217,1
"14",5,1,"conf_188",500,3,1.3634e-06,1
"15",5,1,"conf_188",1500,3,8e-10,1
"16",5,1,"conf_188",2500,3,8e-10,1
"17",5,1,"conf_188",5000,3,8e-10,1
"18",5,1,"conf_188",7500,3,8e-10,1
"19",5,1,"conf_188",250,4,0.0017753327,1
"20",5,1,"conf_188",500,4,3.085e-07,1
"21",5,1,"conf_188",1500,4,5e-10,1
"22",5,1,"conf_188",2500,4,5e-10,1
"23",5,1,"conf_188",5000,4,5e-10,1
"24",5,1,"conf_188",7500,4,5e-10,1
"25",5,1,"conf_188",250,5,0.0001783402,1
"26",5,1,"conf_188",500,5,3.2629e-06,1
"27",5,1,"conf_188",1500,5,7e-10,1
"28",5,1,"conf_188",2500,5,7e-10,1
"29",5,1,"conf_188",5000,5,7e-10,1
"30",5,1,"conf_188",7500,5,7e-10,1
"31",5,1,"conf_188",250,6,0.0016626807,1
"32",5,1,"conf_188",500,6,5.869e-07,1
"33",5,1,"conf_188",1500,6,2e-10,1
"34",5,1,"conf_188",2500,6,2e-10,1
"35",5,1,"conf_188",5000,6,2e-10,1
"36",5,1,"conf_188",7500,6,2e-10,1
"37",5,1,"conf_188",250,7,0.0100153599,1
"38",5,1,"conf_188",500,7,2.8636e-06,1
"39",5,1,"conf_188",1500,7,5e-10,1
"40",5,1,"conf_188",2500,7,5e-10,1
"41",5,1,"conf_188",5000,7,5e-10,1
"42",5,1,"conf_188",7500,7,5e-10,1
"43",5,1,"conf_188",250,8,0.0005376559,1
"44",5,1,"conf_188",500,8,2.262e-06,1
"45",5,1,"conf_188",1500,8,1e-09,1
"46",5,1,"conf_188",2500,8,1e-09,1
"47",5,1,"conf_188",5000,8,1e-09,1
"48",5,1,"conf_188",7500,8,1e-09,1
"49",5,1,"conf_188",250,9,0.0027003274,1
"50",5,1,"conf_188",500,9,2.926e-07,1
"51",5,1,"conf_188",1500,9,9e-10,1
"52",5,1,"conf_188",2500,9,9e-10,1
"53",5,1,"conf_188",5000,9,9e-10,1
"54",5,1,"conf_188",7500,9,9e-10,1
"55",5,1,"conf_188",250,10,0.0028638807,1
"56",5,1,"conf_188",500,10,2.16e-07,1
"57",5,1,"conf_188",1500,10,3e-10,1
"58",5,1,"conf_188",2500,10,3e-10,1
"59",5,1,"conf_188",5000,10,3e-10,1
"60",5,1,"conf_188",7500,10,3e-10,1
"61",5,1,"conf_188",250,11,0.0112580827,5
"62",5,1,"conf_188",500,11,4.8794e-06,5
"63",5,1,"conf_188",1500,11,8e-10,5
"64",5,1,"conf_188",2500,11,8e-10,5
"65",5,1,"conf_188",5000,11,8e-10,5
