,conf,dim,budget,train_r2,test_r2
0,274,5,250,0.9071654938176114,0.614462006791723
1,274,5,500,0.8942143852957362,0.5803590972112678
2,274,5,1500,0.9046854093534102,0.5670997800458111
3,274,5,2500,0.9416883263625342,0.7053680070826557
4,274,5,5000,0.9478679495023237,0.7005117275159802
5,274,5,7500,0.9417336497417279,0.6705958417644651
6,274,30,1500,0.9876411247138959,0.9467139646866141
7,274,30,3000,0.9855399796656078,0.9132164554012581
8,274,30,9000,0.983613820871312,0.8827063023745406
9,274,30,15000,0.9584848037372687,0.7949089110743717
10,274,30,30000,0.9531003521573274,0.762519231648542
11,274,30,45000,0.9847000271596646,0.9213246971799597
