,conf,dim,budget,train_r2,test_r2
0,282,5,250,0.8707698149517757,0.49779556517918017
1,282,5,500,0.9830687108621898,0.9124399969062538
2,282,5,1500,0.9571622699170689,0.7605554723748498
3,282,5,2500,0.9656155424571594,0.819500100355907
4,282,5,5000,0.9701146663470247,0.8358940196030515
5,282,5,7500,0.9715971517560072,0.8466851884252581
6,282,30,1500,0.9888471139906869,0.9407475884768288
7,282,30,3000,0.9847214506159588,0.9146000194678999
8,282,30,9000,0.978250096066169,0.8731466152669214
9,282,30,15000,0.9547580925731193,0.7649056524064319
10,282,30,30000,0.9682491914677641,0.8312605140184728
11,282,30,45000,0.9835317858212471,0.9065715761652123
