,conf,dim,budget,train_r2,test_r2
0,252,5,250,0.8379979898486148,0.49457094008809876
1,252,5,500,0.9250345292173933,0.5281290263268767
2,252,5,1500,0.9208899689868648,0.5756196537145764
3,252,5,2500,0.9472475990069779,0.6965370490645051
4,252,5,5000,0.9390236683220994,0.6929559293902826
5,252,5,7500,0.9423424613877888,0.7046571080847525
6,252,30,1500,0.9876817448045003,0.9435632252522593
7,252,30,3000,0.9837644550684136,0.9198338981678184
8,252,30,9000,0.9839255482916556,0.9145454855038857
9,252,30,15000,0.9857835140411689,0.9101166058038276
10,252,30,30000,0.9555353171449041,0.7867314752216072
11,252,30,45000,0.9402461432043699,0.807895549186369
