,conf,dim,budget,train_r2,test_r2
0,233,5,250,0.9487794245104576,0.6463714490445851
1,233,5,500,0.9766875398792386,0.8702128136903255
2,233,5,1500,0.9354924471916185,0.6277378469330726
3,233,5,2500,0.9365821450262599,0.7085066118666038
4,233,5,5000,0.931789688911725,0.6802781201800989
5,233,5,7500,0.9383042536319369,0.664722966630668
6,233,30,1500,0.9906312282970458,0.9512204200606794
7,233,30,3000,0.9853483095864467,0.9271072799235357
8,233,30,9000,0.978893182902301,0.9065767003192302
9,233,30,15000,0.9653586110806641,0.8317933297775151
10,233,30,30000,0.9550027968775385,0.70225769970516
11,233,30,45000,0.958741694307515,0.7669226930633133
