,conf,dim,budget,train_r2,test_r2
0,301,5,250,0.9786390137936067,0.8998439941173222
1,301,5,500,0.9689969368607689,0.83142265780972
2,301,5,1500,0.9331622663280177,0.6489084733114773
3,301,5,2500,0.9562225902779588,0.7470451576562687
4,301,5,5000,0.9445636173169127,0.7446082424039179
5,301,5,7500,0.9536981093173805,0.7512166003057543
6,301,30,1500,0.9911800370991106,0.9548728651788874
7,301,30,3000,0.9853130626045721,0.9278256309947087
8,301,30,9000,0.9814697474876537,0.858255667429478
9,301,30,15000,0.9733749887631777,0.8309569121634326
10,301,30,30000,0.9728391076253804,0.8407458641527871
11,301,30,45000,0.9796567647510841,0.9156341595744847
