,conf,dim,budget,train_r2,test_r2
0,47,5,250,0.9797444989648134,0.8889120567700595
1,47,5,500,0.942902067227041,0.6306190566942301
2,47,5,1500,0.9091281488188958,0.4597473781989887
3,47,5,2500,0.9272647728736695,0.5863455417173673
4,47,5,5000,0.9378338526399741,0.6577172576778082
5,47,5,7500,0.9341262007134805,0.6570223036315561
6,47,30,1500,0.9872493967454206,0.921392543034969
7,47,30,3000,0.983117637209077,0.9089622422884224
8,47,30,9000,0.9432706990321691,0.6164847173332649
9,47,30,15000,0.9067905915553591,0.5694754091738726
10,47,30,30000,0.937075445360728,0.6212724189789509
11,47,30,45000,0.970180555241055,0.8724733826364446
