,conf,dim,budget,train_r2,test_r2
0,61,5,250,0.9871707207897817,0.9240018046965612
1,61,5,500,0.9719811005124581,0.8650067606742142
2,61,5,1500,0.9401242917772208,0.6371931279034255
3,61,5,2500,0.957918178056131,0.7766452681549456
4,61,5,5000,0.9671352273564938,0.8062061627675048
5,61,5,7500,0.96769501455761,0.8154986056535295
6,61,30,1500,0.99141478542861,0.9527637161571114
7,61,30,3000,0.9861067526715217,0.9302433010404062
8,61,30,9000,0.9858512498309799,0.9049281411960182
9,61,30,15000,0.9811386891058074,0.9088829807651567
10,61,30,30000,0.9622060823673781,0.8341099080941803
11,61,30,45000,0.9773093106394178,0.891302460279744
