,conf,dim,budget,train_r2,test_r2
0,243,5,250,0.964219082937056,0.785940419721659
1,243,5,500,0.9603192442717596,0.7904526145475381
2,243,5,1500,0.9576632711675795,0.766840562117468
3,243,5,2500,0.9081119178773717,0.49533257605645337
4,243,5,5000,0.9183746844420375,0.5859878799319495
5,243,5,7500,0.9401751811840265,0.6591200210941267
6,243,30,1500,0.9897754074072653,0.948834938667648
7,243,30,3000,0.9855059924756002,0.9217268335606583
8,243,30,9000,0.9833091716193035,0.9006678736362831
9,243,30,15000,0.9731482696335112,0.8329904523253416
10,243,30,30000,0.9632977553535891,0.7933206723708321
11,243,30,45000,0.9607002919439782,0.7931715584093663
