,conf,dim,budget,train_r2,test_r2
0,167,5,250,0.851560849215238,0.4070024317323602
1,167,5,500,0.9513786759559334,0.7439854572086301
2,167,5,1500,0.9511803482955832,0.7007840434391074
3,167,5,2500,0.9451188442876692,0.6856709617456763
4,167,5,5000,0.9508001753625986,0.6976191546610828
5,167,5,7500,0.9545322127049285,0.736973679410544
6,167,30,1500,0.9900223399199166,0.9484121986740043
7,167,30,3000,0.9845132348832308,0.9216199761435379
8,167,30,9000,0.9842969293550853,0.9152924024269536
9,167,30,15000,0.9654469467416155,0.8091228005071962
10,167,30,30000,0.9619595224158598,0.793382194135057
11,167,30,45000,0.9632991662230899,0.7710222893618722
