,conf,dim,budget,train_r2,test_r2
0,264,5,250,0.9242077735085715,0.635969613713439
1,264,5,500,0.9401307589067383,0.6236349576226534
2,264,5,1500,0.9135701674677993,0.5053378343292477
3,264,5,2500,0.9470775467240179,0.7035009085630863
4,264,5,5000,0.9440127566246351,0.6736248190458454
5,264,5,7500,0.9439601939175972,0.6896585640365673
6,264,30,1500,0.9892135229179478,0.9441739177081899
7,264,30,3000,0.9889176070050507,0.9372052190358549
8,264,30,9000,0.9795342557262907,0.8692158373888438
9,264,30,15000,0.9612158141217029,0.8037805058621371
10,264,30,30000,0.9676192981105685,0.8207545629630237
11,264,30,45000,0.9608958091286975,0.8176029411637371
