,conf,dim,budget,train_r2,test_r2
0,244,5,250,0.9619776122445405,0.8144837147525792
1,244,5,500,0.9444470693625904,0.6715360286410581
2,244,5,1500,0.9259978130738817,0.5130521407919213
3,244,5,2500,0.947372243448676,0.6930130154184709
4,244,5,5000,0.9069244281341848,0.6881422722280334
5,244,5,7500,0.9504698235633231,0.7029454998820873
6,244,30,1500,0.9880481246410714,0.9319265966045291
7,244,30,3000,0.9887332717790986,0.9113226765696678
8,244,30,9000,0.9847504237355456,0.9089989281710512
9,244,30,15000,0.9812747009602443,0.9085273523797299
10,244,30,30000,0.9762160605046295,0.8850696304520094
11,244,30,45000,0.9661934003653648,0.8433977789948125
