,conf,dim,budget,train_r2,test_r2
0,266,5,250,0.9242077735085715,0.635969613713439
1,266,5,500,0.9407683715054933,0.6324261425882297
2,266,5,1500,0.9087365410986662,0.502891002329762
3,266,5,2500,0.9460044707266624,0.6639491175559558
4,266,5,5000,0.9471714605789016,0.6910376323053075
5,266,5,7500,0.9339063251664872,0.6358289272131723
6,266,30,1500,0.9892135229179478,0.9441739177081899
7,266,30,3000,0.9889176070050507,0.9372052190358549
8,266,30,9000,0.9801035460084245,0.8732194656203994
9,266,30,15000,0.963766999261653,0.8025482445542618
10,266,30,30000,0.9687028526779663,0.8314462822302986
11,266,30,45000,0.9621058704332663,0.8185739336451576
