,conf,dim,budget,train_r2,test_r2
0,175,5,250,0.8590583259494646,0.6645787774995967
1,175,5,500,0.9817992971544639,0.9014892217399633
2,175,5,1500,0.9467091893534676,0.7490831620645626
3,175,5,2500,0.9633018949843095,0.8151982047039734
4,175,5,5000,0.950155141512458,0.7385406332364753
5,175,5,7500,0.9663860004028578,0.8169620569808205
6,175,30,1500,0.9902876294107044,0.9503305242806176
7,175,30,3000,0.9848628905845895,0.927438961970458
8,175,30,9000,0.9825635503366599,0.9049574232302776
9,175,30,15000,0.9781029527297864,0.8987913001989636
10,175,30,30000,0.953745122820278,0.7601831269614687
11,175,30,45000,0.954497868388474,0.7314931793441385
