,conf,dim,budget,train_r2,test_r2
0,96,5,250,0.9651193680926614,0.8302823205515667
1,96,5,500,0.9502210115912924,0.7191982634589703
2,96,5,1500,0.9253895023118041,0.5414451904861357
3,96,5,2500,0.9515312583375473,0.7232315861566623
4,96,5,5000,0.9514488585915999,0.72017461961752
5,96,5,7500,0.9472970711841032,0.7242185089350816
6,96,30,1500,0.9886995581099971,0.9424072621940862
7,96,30,3000,0.9827434642933884,0.9166101971046887
8,96,30,9000,0.9599424267751914,0.7818492406303189
9,96,30,15000,0.9376095160484319,0.6333348437024311
10,96,30,30000,0.9518267181849096,0.7378540343793866
11,96,30,45000,0.9609614983973402,0.8253692010726932
