,conf,dim,budget,train_r2,test_r2
0,224,5,250,0.9636359606392844,0.7867023326980582
1,224,5,500,0.9590253142095693,0.8110476580752547
2,224,5,1500,0.9420844391413711,0.6840171235301509
3,224,5,2500,0.9215555325254707,0.5344026745490903
4,224,5,5000,0.949635310094765,0.7383501222737048
5,224,5,7500,0.9543878563658698,0.7525113143877988
6,224,30,1500,0.9884968131514279,0.9382765938303201
7,224,30,3000,0.9876957417247869,0.9271004991318381
8,224,30,9000,0.9865448497282753,0.9047587231497145
9,224,30,15000,0.9810576593089493,0.9125434143058107
10,224,30,30000,0.9616978274841177,0.7956045322248374
11,224,30,45000,0.9559215930993133,0.7778325127254424
