,conf,dim,budget,train_r2,test_r2
0,219,5,250,0.8476585406791587,0.3438928872268231
1,219,5,500,0.9789607400802772,0.8968960189855956
2,219,5,1500,0.9454232152395594,0.7044716879737322
3,219,5,2500,0.9109854443354646,0.6409495084358932
4,219,5,5000,0.948422340940214,0.6908865880784155
5,219,5,7500,0.9483033130486689,0.70470354669414
6,219,30,1500,0.991495110902138,0.9541752955894894
7,219,30,3000,0.9865615674114867,0.9265804814705243
8,219,30,9000,0.9841901196865976,0.9116093376753053
9,219,30,15000,0.9640027345268113,0.8119743178639333
10,219,30,30000,0.9527768786713209,0.6978109206390731
11,219,30,45000,0.9714967434633571,0.8309454993976665
