,conf,dim,budget,train_r2,test_r2
0,125,5,250,0.9836747576004393,0.9281102877228843
1,125,5,500,0.9820305149427707,0.8990261292241707
2,125,5,1500,0.9260004113339108,0.6209683797984109
3,125,5,2500,0.9594166710431112,0.779112935280169
4,125,5,5000,0.964749883802724,0.7948361273435374
5,125,5,7500,0.966816769166926,0.7891631223287845
6,125,30,1500,0.9904384499678163,0.9420288807930725
7,125,30,3000,0.9818654446507992,0.919501468752849
8,125,30,9000,0.9813181550960266,0.904805239830743
9,125,30,15000,0.9819567027248178,0.8765672341954144
10,125,30,30000,0.9746777244876498,0.8763222646494351
11,125,30,45000,0.9709212611653785,0.8602558398058051
